ARPU,ARPU_missing,ARPU_imputed_median,ARPU_log1p,ARPU_zscore,ARPU_iqr_outlier,CHURN,churn_binary
28.22,0,28.22,3.3748534063225533,0.16560721278770574,0,No,0
21.21,0,21.21,3.100542637906336,-0.141607024788098,0,No,0
14.14,0,14.14,2.717340248009303,-0.45145077081676177,0,No,0
21.21,0,21.21,3.100542637906336,-0.141607024788098,0,No,0
14.14,0,14.14,2.717340248009303,-0.45145077081676177,0,No,0
6.06,0,6.06,1.9544450515051506,-0.8055579091352347,0,No,0
21.25,0,21.25,3.1023420086122493,-0.13985401915285806,0,No,0
28.33,0,28.33,3.3786108829893595,0.17042797828461562,0,No,0
10.63,0,10.63,2.453587966530573,-0.6052770153090686,0,No,0
10.63,0,10.63,2.453587966530573,-0.6052770153090686,0,No,0
9.44,0,9.44,2.3456445824544927,-0.6574289329574576,0,No,0
12.14,0,12.14,2.5756610130564646,-0.5391010525787601,0,No,0
17.0,0,17.0,2.8903717578961645,-0.3261108678971043,0,No,0
17.0,0,17.0,2.8903717578961645,-0.3261108678971043,0,No,0
28.33,0,28.33,3.3786108829893595,0.17042797828461562,0,No,0
12.17,0,12.17,2.5779415157551897,-0.53778629835233,0,No,0
14.2,0,14.2,2.7212954278522306,-0.4488212623639019,0,No,0
17.03,0,17.03,2.8920370372152258,-0.3247961136706743,0,No,0
17.03,0,17.03,2.8920370372152258,-0.3247961136706743,0,No,0
21.33,0,21.33,3.1059310658520665,-0.13634800788237822,0,No,0
17.07,0,17.07,2.8942531046041373,-0.32304310803543435,0,No,0
21.33,0,21.33,3.1059310658520665,-0.13634800788237822,0,No,0
21.33,0,21.33,3.1059310658520665,-0.13634800788237822,0,No,0
85.5,0,85.5,4.460144413937834,2.6759112824513354,1,No,0
21.38,0,21.38,3.108167702883779,-0.13415675083832823,0,No,0
42.84,0,42.84,3.7805466426397603,0.8063307724679131,0,No,0
17.13,0,17.13,2.8975680247667595,-0.3204135995825745,0,No,0
42.84,0,42.84,3.7805466426397603,0.8063307724679131,0,No,0
21.42,0,21.42,3.109953417644014,-0.13240374520308815,0,No,0
21.42,0,21.42,3.109953417644014,-0.13240374520308815,0,No,0
21.42,0,21.42,3.109953417644014,-0.13240374520308815,0,No,0
17.17,0,17.17,2.89977188240808,-0.31866059394733437,0,No,0
28.61,0,28.61,3.3881121421135,0.18269901773129543,0,No,0
9.54,0,9.54,2.355177543113216,-0.6530464188693578,0,No,0
14.31,0,14.31,2.7285062096695922,-0.44400049686699194,0,No,0
17.17,0,17.17,2.89977188240808,-0.31866059394733437,0,No,0
17.2,0,17.2,2.9014215940827497,-0.3173458397209045,0,No,0
21.5,0,21.5,3.1135153092103742,-0.12889773393260828,0,No,0
17.2,0,17.2,2.9014215940827497,-0.3173458397209045,0,No,0
28.67,0,28.67,3.3901364343027307,0.1853285261841555,0,No,0
10.77,0,10.77,2.4655539212721855,-0.5991414955857288,0,No,0
14.36,0,14.36,2.731766727719526,-0.441809239822942,0,No,0
12.31,0,12.31,2.58851563240702,-0.5316507786289901,0,No,0
12.31,0,12.31,2.58851563240702,-0.5316507786289901,0,No,0
21.58,0,21.58,3.1170645587215158,-0.12539172266212842,0,No,0
10.79,0,10.79,2.4672517145492794,-0.5982649927681088,0,No,0
7.85,0,7.85,2.180417459019838,-0.7271109069582463,0,No,0
14.39,0,14.39,2.733717947850788,-0.440494485596512,0,No,0
14.42,0,14.42,2.7356653681351832,-0.43917973137008204,0,No,0
14.42,0,14.42,2.7356653681351832,-0.43917973137008204,0,No,0
21.63,0,21.63,3.119276459645446,-0.12320046561807844,0,No,0
12.36,0,12.36,2.5922651681085,-0.5294595215849403,0,No,0
14.42,0,14.42,2.7356653681351832,-0.43917973137008204,0,No,0
17.33,0,17.33,2.9085390618516134,-0.3116485714063747,0,No,0
10.83,0,10.83,2.4706386779902956,-0.5965119871328689,0,No,0
43.34,0,43.34,3.7918872041881655,0.8282433429084126,0,No,0
28.89,0,28.89,3.3975239762958465,0.19497005717797522,0,Yes,1
21.67,0,21.67,3.1210424645194377,-0.12144745998283836,0,No,0
28.89,0,28.89,3.3975239762958465,0.19497005717797522,0,No,0
21.67,0,21.67,3.1210424645194377,-0.12144745998283836,0,No,0
28.89,0,28.89,3.3975239762958465,0.19497005717797522,0,No,0
21.71,0,21.71,3.122805356117467,-0.11969445434759843,0,No,0
17.37,0,17.37,2.9107188992270343,-0.3098955657711346,0,No,0
17.37,0,17.37,2.9107188992270343,-0.3098955657711346,0,No,0
21.71,0,21.71,3.122805356117467,-0.11969445434759843,0,No,0
12.43,0,12.43,2.5974910105351463,-0.5263917617232703,0,No,0
7.91,0,7.91,2.187174241482718,-0.7244813985053863,0,No,0
17.4,0,17.4,2.91235066461494,-0.30858081154470474,0,No,0
21.75,0,21.75,3.1245651453969594,-0.11794144871235851,0,No,0
21.75,0,21.75,3.1245651453969594,-0.11794144871235851,0,No,0
17.4,0,17.4,2.91235066461494,-0.30858081154470474,0,No,0
29.06,0,29.06,3.4031953843248286,0.202420331127745,0,No,0
12.45,0,12.45,2.598979106047848,-0.5255152589056503,0,No,0
12.48,0,12.48,2.601207105484161,-0.5242005046792203,0,No,0
10.92,0,10.92,2.4782176616372036,-0.592567724453579,0,No,0
14.56,0,14.56,2.7447035187502458,-0.43304421164674217,0,No,0
12.48,0,12.48,2.601207105484161,-0.5242005046792203,0,No,0
17.47,0,17.47,2.9161477942111484,-0.3055130516830348,0,No,0
8.73,0,8.73,2.2752138961979136,-0.6885447829829671,0,No,0
29.11,0,29.11,3.4048573424936426,0.20461158817179498,0,No,0
21.83,0,21.83,3.1280754605417043,-0.11443543744187865,0,No,0
12.5,0,12.5,2.6026896854443837,-0.5233240018616003,0,No,0
14.58,0,14.58,2.7459880404426023,-0.4321677088291222,0,No,0
17.5,0,17.5,2.917770732084279,-0.30419829745660476,0,No,0
29.17,0,29.17,3.40684805317097,0.20724109662465504,0,No,0
17.5,0,17.5,2.917770732084279,-0.30419829745660476,0,No,0
17.5,0,17.5,2.917770732084279,-0.30419829745660476,0,Yes,1
17.52,0,17.52,2.918851229218033,-0.3033217946389848,0,No,0
29.22,0,29.22,3.4085039568445934,0.20943235366870486,0,No,0
21.92,0,21.92,3.132009891846539,-0.11049117476258857,0,No,0
43.84,0,43.84,3.8031005982039594,0.8501559133489122,0,No,0
14.61,0,14.61,2.7479117345273405,-0.43085295460269224,0,No,0
17.57,0,17.57,2.9215473753646144,-0.3011305375949348,0,No,0
12.55,0,12.55,2.60638654732571,-0.5211327448175503,0,No,0
29.28,0,29.28,3.410487428569248,0.21206186212156491,0,No,0
7.98,0,7.98,2.194999882314108,-0.7214136386437163,0,No,0
21.96,0,21.96,3.133753571451366,-0.10873816912734866,0,No,0
29.28,0,29.28,3.410487428569248,0.21206186212156491,0,No,0
12.55,0,12.55,2.60638654732571,-0.5211327448175503,0,Yes,1
29.28,0,29.28,3.410487428569248,0.21206186212156491,0,No,0
22.0,0,22.0,3.1354942159291497,-0.10698516349210872,0,No,0
8.0,0,8.0,2.1972245773362196,-0.7205371358260964,0,No,0
9.78,0,9.78,2.377692565480851,-0.642528385057918,0,No,0
9.8,0,9.8,2.379546134130174,-0.6416518822402979,0,No,0
11.02,0,11.02,2.4865719291070616,-0.5881852103654791,0,No,0
12.6,0,12.6,2.6100697927420065,-0.5189414877735005,0,No,0
22.04,0,22.04,3.1372318358276905,-0.10523215785686879,0,No,0
29.44,0,29.44,3.415757532993485,0.21907388466252478,0,Yes,1
17.67,0,17.67,2.9269179575536315,-0.2967480235068348,0,No,0
17.67,0,17.67,2.9269179575536315,-0.2967480235068348,0,No,0
14.72,0,14.72,2.7549337870010606,-0.4260321891057823,0,No,0
29.44,0,29.44,3.415757532993485,0.21907388466252478,0,No,0
29.44,0,29.44,3.415757532993485,0.21907388466252478,0,No,0
11.04,0,11.04,2.488234439880675,-0.5873087075478591,0,No,0
17.7,0,17.7,2.928523523860541,-0.295433269280405,0,No,0
14.75,0,14.75,2.7568403652716422,-0.4247174348793523,0,No,0
17.7,0,17.7,2.928523523860541,-0.295433269280405,0,No,0
12.64,0,12.64,2.613006652415316,-0.5171884821382604,0,No,0
22.13,0,22.13,3.141130476243348,-0.10128789517757888,0,No,0
22.17,0,22.17,3.142858338444285,-0.0995348895423388,0,No,0
22.17,0,22.17,3.142858338444285,-0.0995348895423388,0,No,0
11.08,0,11.08,2.4915511925066687,-0.5855557019126191,0,No,0
17.73,0,17.73,2.930126516455997,-0.29411851505397496,0,No,0
29.6,0,29.6,3.4210000089583352,0.22608590720348465,0,No,0
17.77,0,17.77,2.9322598505984176,-0.292365509418735,0,No,0
22.21,0,22.21,3.1445832202863455,-0.09778188390709887,0,No,0
12.69,0,12.69,2.6166656393003573,-0.5149972250942105,0,No,0
17.8,0,17.8,2.9338568698359038,-0.291050755192305,0,No,0
29.67,0,29.67,3.4232849781261603,0.2291536670651546,0,No,0
14.83,0,14.83,2.761906873892921,-0.4212114236088724,0,No,0
9.91,0,9.91,2.3896797998449792,-0.6368311167433881,0,Yes,1
9.91,0,9.91,2.3896797998449792,-0.6368311167433881,0,No,0
17.83,0,17.83,2.935451342669061,-0.28973600096587515,0,No,0
14.86,0,14.86,2.7638002162067017,-0.41989666938244247,0,No,0
12.74,0,12.74,2.620311286794203,-0.5128059680501605,0,No,0
9.91,0,9.91,2.3896797998449792,-0.6368311167433881,0,No,0
29.78,0,29.78,3.426865128410733,0.23397443256206446,0,No,0
14.89,0,14.89,2.7656899805486246,-0.41858191515601245,0,No,0
22.33,0,22.33,3.1497400860333387,-0.09252286700137909,0,No,0
17.87,0,17.87,2.9375733593804587,-0.28798299533063504,0,No,0
22.33,0,22.33,3.1497400860333387,-0.09252286700137909,0,No,0
12.76,0,12.76,2.6217658325051976,-0.5119294652325406,0,No,0
29.83,0,29.83,3.428488241898059,0.2361656896061143,0,No,0
14.92,0,14.92,2.767576180416237,-0.4172671609295825,0,No,0
17.9,0,17.9,2.9391619220655967,-0.2866682411042052,0,Yes,1
22.38,0,22.38,3.1518809560439225,-0.0903316099573291,0,No,0
14.92,0,14.92,2.767576180416237,-0.4172671609295825,0,No,0
22.38,0,22.38,3.1518809560439225,-0.0903316099573291,0,No,0
11.19,0,11.19,2.5006159434931803,-0.5807349364157093,0,No,0
14.92,0,14.92,2.767576180416237,-0.4172671609295825,0,No,0
22.42,0,22.42,3.1535903581695712,-0.08857860432208901,0,No,0
14.95,0,14.95,2.7694588292308535,-0.41595240670315253,0,No,0
29.89,0,29.89,3.43043250693049,0.23879519805897434,0,No,0
5.98,0,5.98,1.9430489167742813,-0.8090639204057146,0,No,0
17.93,0,17.93,2.9407479652212314,-0.2853534868777752,0,No,0
22.42,0,22.42,3.1535903581695712,-0.08857860432208901,0,No,0
14.95,0,14.95,2.7694588292308535,-0.41595240670315253,0,No,0
44.92,0,44.92,3.826900752011311,0.8974870655003911,0,No,0
14.97,0,14.97,2.770711962226921,-0.4150759038855325,0,No,0
14.97,0,14.97,2.770711962226921,-0.4150759038855325,0,No,0
22.46,0,22.46,3.1552968432253294,-0.0868255986868491,0,No,0
22.46,0,22.46,3.1552968432253294,-0.0868255986868491,0,No,0
12.83,0,12.83,2.626840145676667,-0.5088617053708706,0,No,0
11.25,0,11.25,2.505525936990736,-0.5781054279628492,0,No,0
22.5,0,22.5,3.1570004211501135,-0.08507259305160916,0,No,0
30.0,0,30.0,3.4339872044851463,0.24361596355588422,0,No,0
22.5,0,22.5,3.1570004211501135,-0.08507259305160916,0,No,0
22.54,0,22.54,3.1587011018321305,-0.08331958741636923,0,No,0
6.94,0,6.94,2.0719132752590443,-0.7669917851599554,0,No,0
15.06,0,15.06,2.7763317085186157,-0.41113164120624257,0,No,0
15.06,0,15.06,2.7763317085186157,-0.41113164120624257,0,No,0
15.06,0,15.06,2.7763317085186157,-0.41113164120624257,0,No,0
22.58,0,22.58,3.160398895109225,-0.08156658178112931,0,No,0
15.06,0,15.06,2.7763317085186157,-0.41113164120624257,0,No,0
11.29,0,11.29,2.5087859235779435,-0.5763524223276093,0,No,0
30.17,0,30.17,3.4394560937792455,0.25106623750565416,0,No,0
12.93,0,12.93,2.6340447877917144,-0.5044791912827707,0,No,0
22.63,0,22.63,3.1625170911988163,-0.07937532473707933,0,No,0
45.25,0,45.25,3.834061463958434,0.9119493619911208,0,No,0
22.63,0,22.63,3.1625170911988163,-0.07937532473707933,0,No,0
22.63,0,22.63,3.1625170911988163,-0.07937532473707933,0,No,0
18.13,0,18.13,2.9512577834521614,-0.27658845870157533,0,No,0
45.34,0,45.34,3.8360055190042304,0.9158936246704109,0,No,0
15.11,0,15.11,2.779440197188883,-0.4089403841621927,0,No,0
45.34,0,45.34,3.8360055190042304,0.9158936246704109,0,No,0
15.11,0,15.11,2.779440197188883,-0.4089403841621927,0,No,0
6.99,0,6.99,2.0781907597781832,-0.7648005281159056,0,No,0
30.28,0,30.28,3.4429789156771102,0.255887003002564,0,No,0
18.17,0,18.17,2.9533465570575532,-0.2748354530663353,0,No,0
18.17,0,18.17,2.9533465570575532,-0.2748354530663353,0,No,0
18.17,0,18.17,2.9533465570575532,-0.2748354530663353,0,No,0
22.79,0,22.79,3.1692653243148663,-0.07236330219611946,0,No,0
15.2,0,15.2,2.785011242238338,-0.40499612148290276,0,No,0
13.02,0,13.02,2.640484881606444,-0.5005349286034808,0,No,0
15.2,0,15.2,2.785011242238338,-0.40499612148290276,0,No,0
18.27,0,18.27,2.958549482426275,-0.27045293897823547,0,No,0
18.27,0,18.27,2.958549482426275,-0.27045293897823547,0,No,0
22.83,0,22.83,3.170945291110651,-0.07061029656087953,0,No,0
10.16,0,10.16,2.412335956953165,-0.6258748315231383,0,No,0
91.5,0,91.5,4.52720864451838,2.9388621277373304,1,No,0
18.3,0,18.3,2.9601050959108397,-0.26913818475180545,0,No,0
22.92,0,22.92,3.1747149290824312,-0.06666603388158945,0,No,0
22.92,0,22.92,3.1747149290824312,-0.06666603388158945,0,No,0
18.33,0,18.33,2.9616582932202395,-0.26782343052537555,0,No,0
22.92,0,22.92,3.1747149290824312,-0.06666603388158945,0,No,0
22.92,0,22.92,3.1747149290824312,-0.06666603388158945,0,No,0
91.67,0,91.67,4.5290447955986,2.9463124016871003,1,No,0
22.92,0,22.92,3.1747149290824312,-0.06666603388158945,0,No,0
91.67,0,91.67,4.5290447955986,2.9463124016871003,1,No,0
11.46,0,11.46,2.522523513359307,-0.5689021483778394,0,No,0
22.92,0,22.92,3.1747149290824312,-0.06666603388158945,0,No,0
22.92,0,22.92,3.1747149290824312,-0.06666603388158945,0,No,0
11.47,0,11.47,2.523325759691945,-0.5684638969690294,0,No,0
22.96,0,22.96,3.1763857732472487,-0.06491302824634954,0,No,0
15.31,0,15.31,2.7917784166329227,-0.4001753559859928,0,No,0
30.61,0,30.61,3.4534735262275262,0.27034929949329367,0,No,0
23.0,0,23.0,3.1780538303479458,-0.0631600226111096,0,No,0
30.67,0,30.67,3.4553698605505483,0.2729788079461537,0,No,0
23.0,0,23.0,3.1780538303479458,-0.0631600226111096,0,No,0
13.14,0,13.14,2.6490076604684267,-0.4952759116977609,0,No,0
18.43,0,18.43,2.9668182633893485,-0.2634409164372756,0,No,0
13.17,0,13.17,2.6511270537025893,-0.49396115747133096,0,No,0
18.43,0,18.43,2.9668182633893485,-0.2634409164372756,0,No,0
11.52,0,11.52,2.5273273656719524,-0.5662726399249796,0,No,0
30.72,0,30.72,3.456947396766647,0.2751700649902035,0,No,0
92.33,0,92.33,4.536141599577656,2.9752369946685593,1,No,0
15.39,0,15.39,2.7966713927557385,-0.3966693447155129,0,No,0
9.23,0,9.23,2.325324579963535,-0.6666322125424674,0,No,0
30.83,0,30.83,3.4604092412940015,0.27999083048711343,0,No,0
13.21,0,13.21,2.6539459421090092,-0.49220815183609096,0,No,0
15.42,0,15.42,2.7985001040242823,-0.39535459048908295,0,No,0
9.27,0,9.27,2.329227023940467,-0.6648792069072276,0,No,0
9.27,0,9.27,2.329227023940467,-0.6648792069072276,0,No,0
10.3,0,10.3,2.424802725718295,-0.6197393117997984,0,No,0
30.89,0,30.89,3.4622924810219664,0.28262033893997346,0,No,0
3.09,0,3.09,1.4085449700547104,-0.9357185775518021,0,No,0
13.24,0,13.24,2.65605490598383,-0.490893397609661,0,No,0
23.17,0,23.17,3.1851121947153915,-0.05570974866133968,0,No,0
11.58,0,11.58,2.5321082512722946,-0.5636431314721195,0,No,0
18.53,0,18.53,2.9719517448885875,-0.2590584023491756,0,No,0
23.17,0,23.17,3.1851121947153915,-0.05570974866133968,0,No,0
16.57,0,16.57,2.866192902199006,-0.34495567847593395,0,No,0
46.42,0,46.42,3.8590440806372595,0.9632247768218899,0,No,0
15.47,0,15.47,2.8015405441895487,-0.39316333344503296,0,No,0
11.6,0,11.6,2.533696813957432,-0.5627666286544996,0,No,0
23.25,0,23.25,3.188416617383492,-0.052203737390859824,0,No,0
18.63,0,18.63,2.9770590082883697,-0.2546758882610758,0,No,0
8.47,0,8.47,2.248128907197987,-0.6999393196120268,0,No,0
23.29,0,23.29,3.190064743014081,-0.0504507317556199,0,No,0
23.29,0,23.29,3.190064743014081,-0.0504507317556199,0,No,0
23.33,0,23.33,3.1917101567954314,-0.048697726120379974,0,Yes,1
18.67,0,18.67,2.979094632400968,-0.25292288262583573,0,No,0
8.48,0,8.48,2.2491843162669305,-0.6995010682032168,0,No,0
10.37,0,10.37,2.4309783077624445,-0.6166715519381285,0,No,0
18.7,0,18.7,2.9806186357439426,-0.25160812839940583,0,Yes,1
18.7,0,18.7,2.9806186357439426,-0.25160812839940583,0,No,0
46.75,0,46.75,3.865979066926739,0.9776870733126195,0,No,0
8.52,0,8.52,2.253394848803274,-0.6977480625679768,0,No,0
13.38,0,13.38,2.6658383522929006,-0.4847578778863211,0,No,0
18.77,0,18.77,2.9841656371825254,-0.2485403685377359,0,No,0
18.77,0,18.77,2.9841656371825254,-0.2485403685377359,0,No,0
15.64,0,15.64,2.8118094353930627,-0.3857130594952631,0,No,0
13.4,0,13.4,2.667228206581955,-0.48388137506870116,0,No,0
46.92,0,46.92,3.869532953807194,0.9851373472623894,0,Yes,1
31.28,0,31.28,3.474447843401748,0.29971214388356315,0,No,0
15.64,0,15.64,2.8118094353930627,-0.3857130594952631,0,No,0
18.8,0,18.8,2.9856819377004897,-0.24722561431130588,0,No,0
18.8,0,18.8,2.9856819377004897,-0.24722561431130588,0,No,0
7.83,0,7.83,2.178155014615869,-0.7279874097758662,0,No,0
15.67,0,15.67,2.813610696762703,-0.3843983052688332,0,No,0
31.33,0,31.33,3.4759955917373415,0.301903400927613,0,No,0
31.33,0,31.33,3.4759955917373415,0.301903400927613,0,No,0
31.33,0,31.33,3.4759955917373415,0.301903400927613,0,No,0
31.39,0,31.39,3.477849733183238,0.304532909380473,0,No,0
15.7,0,15.7,2.8154087194227095,-0.3830835510424032,0,No,0
11.77,0,11.77,2.547098670044448,-0.5553163547047297,0,No,0
31.39,0,31.39,3.477849733183238,0.304532909380473,0,No,0
18.83,0,18.83,2.9871959425317045,-0.245910860084876,0,No,0
11.77,0,11.77,2.547098670044448,-0.5553163547047297,0,No,0
31.39,0,31.39,3.477849733183238,0.304532909380473,0,No,0
47.17,0,47.17,3.8747364206421295,0.9960936324826392,1,No,0
23.58,0,23.58,3.201933104137889,-0.037741440900130194,0,Yes,1
7.86,0,7.86,2.1815467646169897,-0.7266726555494363,0,No,0
13.48,0,13.48,2.6727683869575705,-0.4803753637982212,0,No,0
23.63,0,23.63,3.2039652121324464,-0.035550183856080206,0,No,0
18.9,0,18.9,2.990719731730447,-0.24284310022320607,0,No,0
18.9,0,18.9,2.990719731730447,-0.24284310022320607,0,No,0
23.63,0,23.63,3.2039652121324464,-0.035550183856080206,0,No,0
13.52,0,13.52,2.67552700939665,-0.47862235816298127,0,No,0
18.93,0,18.93,2.9922261342247034,-0.24152834599677603,0,No,0
9.47,0,9.47,2.3485140248824456,-0.6561141787310276,0,No,0
15.78,0,15.78,2.8201877010390604,-0.37957753977192327,0,Yes,1
15.78,0,15.78,2.8201877010390604,-0.37957753977192327,0,Yes,1
18.93,0,18.93,2.9922261342247034,-0.24152834599677603,0,No,0
47.34,0,47.34,3.878259375275337,1.0035439064324092,1,No,0
13.52,0,13.52,2.67552700939665,-0.47862235816298127,0,No,0
15.78,0,15.78,2.8201877010390604,-0.37957753977192327,0,No,0
18.93,0,18.93,2.9922261342247034,-0.24152834599677603,0,No,0
18.93,0,18.93,2.9922261342247034,-0.24152834599677603,0,No,0
23.71,0,23.71,3.2072080200005186,-0.032044172585600196,0,No,0
23.71,0,23.71,3.2072080200005186,-0.032044172585600196,0,No,0
18.97,0,18.97,2.994231147427724,-0.2397753403615361,0,No,0
9.48,0,9.48,2.349468678892896,-0.6556759273222177,0,No,0
7.29,0,7.29,2.1150499691472033,-0.7516529858516058,0,No,0
15.81,0,15.81,2.8219739474205245,-0.37826278554549325,0,No,0
23.75,0,23.75,3.2088254890146994,-0.030291166950360267,0,No,0
13.57,0,13.57,2.6789646202071133,-0.4764311011189313,0,No,0
19.0,0,19.0,2.995732273553991,-0.2384605861351061,0,No,0
23.75,0,23.75,3.2088254890146994,-0.030291166950360267,0,No,0
15.83,0,15.83,2.8231630082027146,-0.3773862827278733,0,Yes,1
11.88,0,11.88,2.5556757206762075,-0.5504955892078198,0,No,0
31.67,0,31.67,3.4864572256129787,0.31680394882715285,0,No,0
11.88,0,11.88,2.5556757206762075,-0.5504955892078198,0,No,0
31.67,0,31.67,3.4864572256129787,0.31680394882715285,0,No,0
15.86,0,15.86,2.8249439525737094,-0.3760715285014433,0,No,0
7.93,0,7.93,2.189416394888408,-0.7236048956877663,0,No,0
19.03,0,19.03,2.997231149677727,-0.23714583190867605,0,No,0
15.92,0,15.92,2.8284963541780774,-0.3734420200485834,0,No,0
23.88,0,23.88,3.2140642678709788,-0.024593898635830422,0,Yes,1
11.94,0,11.94,2.5603232890727545,-0.5478660807549599,0,No,0
13.64,0,13.64,2.6837575085331657,-0.4733633412572613,0,No,0
23.88,0,23.88,3.2140642678709788,-0.024593898635830422,0,No,0
15.95,0,15.95,2.830267833826459,-0.37212726582215344,0,No,0
31.89,0,31.89,3.4931686602009657,0.3264454798209726,0,No,0
11.98,0,11.98,2.563409711275944,-0.5461130751197198,0,No,0
12.26,0,12.26,2.5847519847577165,-0.5338420356730401,0,No,0
10.65,0,10.65,2.4553061800117097,-0.6044005124914487,0,No,0
12.0,0,12.0,2.5649493574615367,-0.5452365723020999,0,No,0
12.0,0,12.0,2.5649493574615367,-0.5452365723020999,0,No,0
16.0,0,16.0,2.833213344056216,-0.36993600877810345,0,No,0
24.0,0,24.0,3.2188758248682006,-0.019334881730110488,0,No,0
30.5,0,30.5,3.449987545831587,0.26552853399638376,0,No,0
16.0,0,16.0,2.833213344056216,-0.36993600877810345,0,No,0
12.0,0,12.0,2.5649493574615367,-0.5452365723020999,0,No,0
13.71,0,13.71,2.688527534613346,-0.4702955813955914,0,No,0
24.0,0,24.0,3.2188758248682006,-0.019334881730110488,0,No,0
24.0,0,24.0,3.2188758248682006,-0.019334881730110488,0,No,0
19.2,0,19.2,3.005682604407159,-0.22969555795890628,0,No,0
12.02,0,12.02,2.5664866367804233,-0.5443600694844799,0,No,0
13.74,0,13.74,2.6905648867611904,-0.46898082716916145,0,No,0
19.23,0,19.23,3.007166651179654,-0.22838080373247627,0,No,0
19.23,0,19.23,3.007166651179654,-0.22838080373247627,0,Yes,1
48.09,0,48.09,3.893655348069961,1.0364127620931585,1,No,0
24.04,0,24.04,3.2204745462318978,-0.01758187609487056,0,No,0
9.62,0,9.62,2.362739015813793,-0.6495404075988779,0,No,0
24.04,0,24.04,3.2204745462318978,-0.01758187609487056,0,No,0
19.27,0,19.27,3.0091419604639085,-0.22662779809723635,0,No,0
12.04,0,12.04,2.5680215564985067,-0.54348356666686,0,No,0
8.76,0,8.76,2.278292400425001,-0.687230028756537,0,No,0
24.13,0,24.13,3.2240623515555007,-0.013637613415580644,0,No,0
24.13,0,24.13,3.2240623515555007,-0.013637613415580644,0,No,0
12.06,0,12.06,2.569554123848285,-0.54260706384924,0,No,0
19.3,0,19.3,3.0106208860477417,-0.2253130438708063,0,No,0
10.72,0,10.72,2.4612967841488667,-0.6013327526297788,0,No,0
24.13,0,24.13,3.2240623515555007,-0.013637613415580644,0,No,0
19.3,0,19.3,3.0106208860477417,-0.2253130438708063,0,No,0
10.72,0,10.72,2.4612967841488667,-0.6013327526297788,0,No,0
16.08,0,16.08,2.837908188360424,-0.36642999750762356,0,No,0
12.06,0,12.06,2.569554123848285,-0.54260706384924,0,No,0
12.08,0,12.08,2.5710843460290524,-0.54173056103162,0,No,0
13.81,0,13.81,2.6953026282797072,-0.4659130673074915,0,No,0
13.81,0,13.81,2.6953026282797072,-0.4659130673074915,0,No,0
12.1,0,12.1,2.5726122302071057,-0.540854058214,0,No,0
19.37,0,19.37,3.0140632302387145,-0.22224528400913637,0,No,0
24.21,0,24.21,3.2272407411998283,-0.010131602145100633,0,No,0
48.42,0,48.42,3.900355200560464,1.0508750585838882,1,No,0
19.37,0,19.37,3.0140632302387145,-0.22224528400913637,0,No,0
32.28,0,32.28,3.5049566159530077,0.34353728476456225,0,No,0
32.33,0,32.33,3.506457892319648,0.3457285418086121,0,No,0
13.86,0,13.86,2.698673039289613,-0.46372181026344156,0,No,0
24.29,0,24.29,3.2304090606818736,-0.006625590874620778,0,No,0
10.81,0,10.81,2.468946630209271,-0.5973884899504889,0,No,0
24.33,0,24.33,3.231989464013584,-0.0048725852393808515,0,Yes,1
24.33,0,24.33,3.231989464013584,-0.0048725852393808515,0,No,0
13.9,0,13.9,2.7013612129514133,-0.46196880462820156,0,No,0
19.5,0,19.5,3.0204248861443626,-0.21654801569460652,0,No,0
24.38,0,24.38,3.2339614622862416,-0.002681328195330864,0,No,0
13.93,0,13.93,2.703372611551099,-0.46065405040177165,0,No,0
10.83,0,10.83,2.4706386779902956,-0.5965119871328689,0,Yes,1
10.83,0,10.83,2.4706386779902956,-0.5965119871328689,0,No,0
13.93,0,13.93,2.703372611551099,-0.46065405040177165,0,No,0
19.5,0,19.5,3.0204248861443626,-0.21654801569460652,0,No,0
19.53,0,19.53,3.0218872310308424,-0.2152332614681765,0,Yes,1
24.42,0,24.42,3.2355362657613083,-0.000928322560090781,0,No,0
32.56,0,32.56,3.5133348815990053,0.3558083242112421,0,No,0
19.53,0,19.53,3.0218872310308424,-0.2152332614681765,0,No,0
13.95,0,13.95,2.7047112998366956,-0.4597775475841517,0,No,0
32.56,0,32.56,3.5133348815990053,0.3558083242112421,0,No,0
12.21,0,12.21,2.580974118534234,-0.5360332927170901,0,No,0
13.95,0,13.95,2.7047112998366956,-0.4597775475841517,0,No,0
32.61,0,32.61,3.5148236417370144,0.3579995812552919,0,No,0
32.61,0,32.61,3.5148236417370144,0.3579995812552919,0,No,0
24.46,0,24.46,3.2371085931292605,0.0008246830751491464,0,No,0
16.33,0,16.33,2.8524391037275145,-0.3554737122873738,0,Yes,1
24.5,0,24.5,3.2386784521643803,0.002577688710389074,0,No,0
16.33,0,16.33,2.8524391037275145,-0.3554737122873738,0,No,0
19.6,0,19.6,3.0252910757955354,-0.21216550160650655,0,No,0
10.91,0,10.91,2.477378383367209,-0.5930059758623889,0,No,0
19.63,0,19.63,3.0267463270831603,-0.21085074738007667,0,No,0
19.63,0,19.63,3.0267463270831603,-0.21085074738007667,0,No,0
9.82,0,9.82,2.3813962734183356,-0.640775379422678,0,No,0
16.38,0,16.38,2.8553201198372458,-0.3532824552433238,0,No,0
32.78,0,32.78,3.519868911379654,0.36544985520506185,0,No,0
14.05,0,14.05,2.711377991194885,-0.4553950334960517,0,No,0
