variant,model,train_kind,group_level,billing_zip_group,rows,positives,churn_rate,predicted_positives,predicted_positive_rate,tp,fp,fn,tn,f1,recall,precision,pr_auc,avg_score,overall_test_f1,overall_test_recall,f1_delta_vs_model_overall,recall_delta_vs_model_overall,support_flag
without_billing_zip,BalancedBagging_original,original,zip_value,4288,2,0,0.0,1,0.5,0,1,0,1,0.0,,0.0,,0.5402310112053146,0.13969732246798602,0.5504587155963303,-0.13969732246798602,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,4407,2,0,0.0,1,0.5,0,1,0,1,0.0,,0.0,,0.4503800140013414,0.13969732246798602,0.5504587155963303,-0.13969732246798602,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,4492,2,0,0.0,2,1.0,0,2,0,0,0.0,,0.0,,0.5472145677313636,0.13969732246798602,0.5504587155963303,-0.13969732246798602,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,4580,2,0,0.0,1,0.5,0,1,0,1,0.0,,0.0,,0.5576091383501085,0.13969732246798602,0.5504587155963303,-0.13969732246798602,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,4601,2,0,0.0,1,0.5,0,1,0,1,0.0,,0.0,,0.4884763478469906,0.13969732246798602,0.5504587155963303,-0.13969732246798602,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,4641,2,0,0.0,1,0.5,0,1,0,1,0.0,,0.0,,0.4784241602400702,0.13969732246798602,0.5504587155963303,-0.13969732246798602,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,4900,2,0,0.0,0,0.0,0,0,0,2,,,,,0.36845400588637045,0.13969732246798602,0.5504587155963303,,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,4980,2,0,0.0,0,0.0,0,0,0,2,,,,,0.331880187896862,0.13969732246798602,0.5504587155963303,,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,6001,2,0,0.0,0,0.0,0,0,0,2,,,,,0.48205620025090884,0.13969732246798602,0.5504587155963303,,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,6058,2,0,0.0,2,1.0,0,2,0,0,0.0,,0.0,,0.5555313657975902,0.13969732246798602,0.5504587155963303,-0.13969732246798602,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,6420,2,0,0.0,1,0.5,0,1,0,1,0.0,,0.0,,0.48699842375555025,0.13969732246798602,0.5504587155963303,-0.13969732246798602,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,6558,2,0,0.0,2,1.0,0,2,0,0,0.0,,0.0,,0.5527748754432957,0.13969732246798602,0.5504587155963303,-0.13969732246798602,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,1784,1,1,1.0,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,0.5235857033726191,0.13969732246798602,0.5504587155963303,0.860302677532014,0.4495412844036697,small_support
without_billing_zip,BalancedBagging_original,original,zip_value,4160,1,1,1.0,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,0.549531314107734,0.13969732246798602,0.5504587155963303,0.860302677532014,0.4495412844036697,small_support
without_billing_zip,BalancedBagging_original,original,zip_value,4250,1,1,1.0,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,0.5527198390720525,0.13969732246798602,0.5504587155963303,0.860302677532014,0.4495412844036697,small_support
without_billing_zip,BalancedBagging_original,original,zip_value,4632,1,1,1.0,0,0.0,0,0,1,0,0.0,0.0,,1.0,0.3733466727917973,0.13969732246798602,0.5504587155963303,-0.13969732246798602,-0.5504587155963303,small_support
without_billing_zip,BalancedBagging_original,original,zip_value,4638,1,1,1.0,0,0.0,0,0,1,0,0.0,0.0,,1.0,0.26697179153764333,0.13969732246798602,0.5504587155963303,-0.13969732246798602,-0.5504587155963303,small_support
without_billing_zip,BalancedBagging_original,original,zip_value,4750,1,1,1.0,0,0.0,0,0,1,0,0.0,0.0,,1.0,0.41868269381336487,0.13969732246798602,0.5504587155963303,-0.13969732246798602,-0.5504587155963303,small_support
without_billing_zip,BalancedBagging_original,original,zip_value,6097,1,1,1.0,0,0.0,0,0,1,0,0.0,0.0,,1.0,0.47241932547635507,0.13969732246798602,0.5504587155963303,-0.13969732246798602,-0.5504587155963303,small_support
without_billing_zip,BalancedBagging_original,original,zip_value,6160,1,1,1.0,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,0.5445883839626604,0.13969732246798602,0.5504587155963303,0.860302677532014,0.4495412844036697,small_support
without_billing_zip,BalancedBagging_original,original,zip_value,6670,1,1,1.0,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,0.5449726009933482,0.13969732246798602,0.5504587155963303,0.860302677532014,0.4495412844036697,small_support
without_billing_zip,BalancedBagging_original,original,zip_value,7800,1,1,1.0,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,0.6169931110563361,0.13969732246798602,0.5504587155963303,0.860302677532014,0.4495412844036697,small_support
without_billing_zip,BalancedBagging_original,original,zip_value,8000,1,1,1.0,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,0.5421039126078465,0.13969732246798602,0.5504587155963303,0.860302677532014,0.4495412844036697,small_support
without_billing_zip,BalancedBagging_original,original,zip_value,1303,1,0,0.0,0,0.0,0,0,0,1,,,,,0.42287379359770133,0.13969732246798602,0.5504587155963303,,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,1618,1,0,0.0,1,1.0,0,1,0,0,0.0,,0.0,,0.5744078313386531,0.13969732246798602,0.5504587155963303,-0.13969732246798602,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,2240,1,0,0.0,1,1.0,0,1,0,0,0.0,,0.0,,0.7007494028027685,0.13969732246798602,0.5504587155963303,-0.13969732246798602,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,3500,1,0,0.0,1,1.0,0,1,0,0,0.0,,0.0,,0.5190445123046278,0.13969732246798602,0.5504587155963303,-0.13969732246798602,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,4009,1,0,0.0,1,1.0,0,1,0,0,0.0,,0.0,,0.5826626292427729,0.13969732246798602,0.5504587155963303,-0.13969732246798602,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,4013,1,0,0.0,0,0.0,0,0,0,1,,,,,0.4078471199984537,0.13969732246798602,0.5504587155963303,,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,4019,1,0,0.0,1,1.0,0,1,0,0,0.0,,0.0,,0.6002661868986722,0.13969732246798602,0.5504587155963303,-0.13969732246798602,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,4024,1,0,0.0,1,1.0,0,1,0,0,0.0,,0.0,,0.5486942178663864,0.13969732246798602,0.5504587155963303,-0.13969732246798602,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,4111,1,0,0.0,1,1.0,0,1,0,0,0.0,,0.0,,0.5533943694150366,0.13969732246798602,0.5504587155963303,-0.13969732246798602,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,4112,1,0,0.0,0,0.0,0,0,0,1,,,,,0.37778478746843647,0.13969732246798602,0.5504587155963303,,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,4124,1,0,0.0,1,1.0,0,1,0,0,0.0,,0.0,,0.5480497325227309,0.13969732246798602,0.5504587155963303,-0.13969732246798602,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,4127,1,0,0.0,1,1.0,0,1,0,0,0.0,,0.0,,0.645207157962125,0.13969732246798602,0.5504587155963303,-0.13969732246798602,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,4131,1,0,0.0,0,0.0,0,0,0,1,,,,,0.3290528157133343,0.13969732246798602,0.5504587155963303,,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,4135,1,0,0.0,0,0.0,0,0,0,1,,,,,0.44056543304795986,0.13969732246798602,0.5504587155963303,,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,4144,1,0,0.0,0,0.0,0,0,0,1,,,,,0.3999181983900003,0.13969732246798602,0.5504587155963303,,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,4151,1,0,0.0,0,0.0,0,0,0,1,,,,,0.4121759719164041,0.13969732246798602,0.5504587155963303,,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,4161,1,0,0.0,1,1.0,0,1,0,0,0.0,,0.0,,0.5819144842088592,0.13969732246798602,0.5504587155963303,-0.13969732246798602,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,4172,1,0,0.0,0,0.0,0,0,0,1,,,,,0.36962185945927795,0.13969732246798602,0.5504587155963303,,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,4175,1,0,0.0,1,1.0,0,1,0,0,0.0,,0.0,,0.6558782928018099,0.13969732246798602,0.5504587155963303,-0.13969732246798602,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,4179,1,0,0.0,1,1.0,0,1,0,0,0.0,,0.0,,0.5522852399133364,0.13969732246798602,0.5504587155963303,-0.13969732246798602,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,4191,1,0,0.0,0,0.0,0,0,0,1,,,,,0.3320528157133342,0.13969732246798602,0.5504587155963303,,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,4198,1,0,0.0,0,0.0,0,0,0,1,,,,,0.3787854669999055,0.13969732246798602,0.5504587155963303,,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,4203,1,0,0.0,1,1.0,0,1,0,0,0.0,,0.0,,0.5673904720251265,0.13969732246798602,0.5504587155963303,-0.13969732246798602,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,4207,1,0,0.0,0,0.0,0,0,0,1,,,,,0.4939689921830761,0.13969732246798602,0.5504587155963303,,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,4212,1,0,0.0,1,1.0,0,1,0,0,0.0,,0.0,,0.5486590305584659,0.13969732246798602,0.5504587155963303,-0.13969732246798602,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,4219,1,0,0.0,1,1.0,0,1,0,0,0.0,,0.0,,0.5273905220151817,0.13969732246798602,0.5504587155963303,-0.13969732246798602,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,4231,1,0,0.0,0,0.0,0,0,0,1,,,,,0.35287955479237004,0.13969732246798602,0.5504587155963303,,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,4271,1,0,0.0,0,0.0,0,0,0,1,,,,,0.400901793492993,0.13969732246798602,0.5504587155963303,,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,4290,1,0,0.0,0,0.0,0,0,0,1,,,,,0.41378962156595445,0.13969732246798602,0.5504587155963303,,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,4295,1,0,0.0,0,0.0,0,0,0,1,,,,,0.2525945589398756,0.13969732246798602,0.5504587155963303,,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,4337,1,0,0.0,0,0.0,0,0,0,1,,,,,0.4405336779941526,0.13969732246798602,0.5504587155963303,,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,4340,1,0,0.0,1,1.0,0,1,0,0,0.0,,0.0,,0.6730915694033959,0.13969732246798602,0.5504587155963303,-0.13969732246798602,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,4349,1,0,0.0,0,0.0,0,0,0,1,,,,,0.3639965777175221,0.13969732246798602,0.5504587155963303,,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,4350,1,0,0.0,0,0.0,0,0,0,1,,,,,0.39939020647107226,0.13969732246798602,0.5504587155963303,,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,4357,1,0,0.0,0,0.0,0,0,0,1,,,,,0.2738947423587301,0.13969732246798602,0.5504587155963303,,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,4368,1,0,0.0,0,0.0,0,0,0,1,,,,,0.36606375361359483,0.13969732246798602,0.5504587155963303,,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,4405,1,0,0.0,0,0.0,0,0,0,1,,,,,0.38140058148253414,0.13969732246798602,0.5504587155963303,,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,4406,1,0,0.0,1,1.0,0,1,0,0,0.0,,0.0,,0.5654771161286959,0.13969732246798602,0.5504587155963303,-0.13969732246798602,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,4408,1,0,0.0,0,0.0,0,0,0,1,,,,,0.355098055790118,0.13969732246798602,0.5504587155963303,,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,4410,1,0,0.0,0,0.0,0,0,0,1,,,,,0.4900794328926674,0.13969732246798602,0.5504587155963303,,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,4441,1,0,0.0,0,0.0,0,0,0,1,,,,,0.3011409757185122,0.13969732246798602,0.5504587155963303,,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,4469,1,0,0.0,0,0.0,0,0,0,1,,,,,0.4130787857024284,0.13969732246798602,0.5504587155963303,,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,4474,1,0,0.0,0,0.0,0,0,0,1,,,,,0.37234766081828696,0.13969732246798602,0.5504587155963303,,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,4477,1,0,0.0,1,1.0,0,1,0,0,0.0,,0.0,,0.5352505543785311,0.13969732246798602,0.5504587155963303,-0.13969732246798602,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,4480,1,0,0.0,1,1.0,0,1,0,0,0.0,,0.0,,0.6160433859795754,0.13969732246798602,0.5504587155963303,-0.13969732246798602,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,4491,1,0,0.0,1,1.0,0,1,0,0,0.0,,0.0,,0.6011434676034019,0.13969732246798602,0.5504587155963303,-0.13969732246798602,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,4522,1,0,0.0,0,0.0,0,0,0,1,,,,,0.48896145864182516,0.13969732246798602,0.5504587155963303,,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,4530,1,0,0.0,0,0.0,0,0,0,1,,,,,0.3486654359463741,0.13969732246798602,0.5504587155963303,,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,4535,1,0,0.0,1,1.0,0,1,0,0,0.0,,0.0,,0.5680034413679632,0.13969732246798602,0.5504587155963303,-0.13969732246798602,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,4587,1,0,0.0,1,1.0,0,1,0,0,0.0,,0.0,,0.5376914037847979,0.13969732246798602,0.5504587155963303,-0.13969732246798602,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,4701,1,0,0.0,1,1.0,0,1,0,0,0.0,,0.0,,0.5285914694295681,0.13969732246798602,0.5504587155963303,-0.13969732246798602,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,4710,1,0,0.0,0,0.0,0,0,0,1,,,,,0.3186710856009388,0.13969732246798602,0.5504587155963303,,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,4801,1,0,0.0,0,0.0,0,0,0,1,,,,,0.390221426169169,0.13969732246798602,0.5504587155963303,,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,4820,1,0,0.0,0,0.0,0,0,0,1,,,,,0.4889377144827926,0.13969732246798602,0.5504587155963303,,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,4942,1,0,0.0,0,0.0,0,0,0,1,,,,,0.3154769022025188,0.13969732246798602,0.5504587155963303,,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,4948,1,0,0.0,0,0.0,0,0,0,1,,,,,0.49336850937848736,0.13969732246798602,0.5504587155963303,,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,4970,1,0,0.0,1,1.0,0,1,0,0,0.0,,0.0,,0.6127533205180558,0.13969732246798602,0.5504587155963303,-0.13969732246798602,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,4987,1,0,0.0,0,0.0,0,0,0,1,,,,,0.3641499560593678,0.13969732246798602,0.5504587155963303,,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,4990,1,0,0.0,0,0.0,0,0,0,1,,,,,0.3963482067861371,0.13969732246798602,0.5504587155963303,,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,5780,1,0,0.0,0,0.0,0,0,0,1,,,,,0.47102855619209316,0.13969732246798602,0.5504587155963303,,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,6060,1,0,0.0,0,0.0,0,0,0,1,,,,,0.3663170154223368,0.13969732246798602,0.5504587155963303,,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,6064,1,0,0.0,1,1.0,0,1,0,0,0.0,,0.0,,0.7191678890562132,0.13969732246798602,0.5504587155963303,-0.13969732246798602,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,6065,1,0,0.0,0,0.0,0,0,0,1,,,,,0.3154423671319437,0.13969732246798602,0.5504587155963303,,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,6091,1,0,0.0,0,0.0,0,0,0,1,,,,,0.3354437773172077,0.13969732246798602,0.5504587155963303,,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,6102,1,0,0.0,1,1.0,0,1,0,0,0.0,,0.0,,0.5672154342579767,0.13969732246798602,0.5504587155963303,-0.13969732246798602,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,6138,1,0,0.0,0,0.0,0,0,0,1,,,,,0.37536329656989653,0.13969732246798602,0.5504587155963303,,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,6140,1,0,0.0,1,1.0,0,1,0,0,0.0,,0.0,,0.5380702959067623,0.13969732246798602,0.5504587155963303,-0.13969732246798602,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,6145,1,0,0.0,1,1.0,0,1,0,0,0.0,,0.0,,0.5454370149607097,0.13969732246798602,0.5504587155963303,-0.13969732246798602,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,6148,1,0,0.0,1,1.0,0,1,0,0,0.0,,0.0,,0.5421039126078465,0.13969732246798602,0.5504587155963303,-0.13969732246798602,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,6150,1,0,0.0,1,1.0,0,1,0,0,0.0,,0.0,,0.5318217491864,0.13969732246798602,0.5504587155963303,-0.13969732246798602,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,6155,1,0,0.0,0,0.0,0,0,0,1,,,,,0.36809187806196414,0.13969732246798602,0.5504587155963303,,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,6158,1,0,0.0,1,1.0,0,1,0,0,0.0,,0.0,,0.5772606392063125,0.13969732246798602,0.5504587155963303,-0.13969732246798602,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,6159,1,0,0.0,1,1.0,0,1,0,0,0.0,,0.0,,0.7056268592210146,0.13969732246798602,0.5504587155963303,-0.13969732246798602,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,6163,1,0,0.0,1,1.0,0,1,0,0,0.0,,0.0,,0.5884638530247046,0.13969732246798602,0.5504587155963303,-0.13969732246798602,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,6167,1,0,0.0,0,0.0,0,0,0,1,,,,,0.3434521469214329,0.13969732246798602,0.5504587155963303,,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,6175,1,0,0.0,1,1.0,0,1,0,0,0.0,,0.0,,0.6024097978659655,0.13969732246798602,0.5504587155963303,-0.13969732246798602,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,6180,1,0,0.0,0,0.0,0,0,0,1,,,,,0.4368689263551502,0.13969732246798602,0.5504587155963303,,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,6190,1,0,0.0,0,0.0,0,0,0,1,,,,,0.38408065525426854,0.13969732246798602,0.5504587155963303,,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,6199,1,0,0.0,1,1.0,0,1,0,0,0.0,,0.0,,0.5047148741295859,0.13969732246798602,0.5504587155963303,-0.13969732246798602,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,6215,1,0,0.0,1,1.0,0,1,0,0,0.0,,0.0,,0.5881414896560654,0.13969732246798602,0.5504587155963303,-0.13969732246798602,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,6250,1,0,0.0,1,1.0,0,1,0,0,0.0,,0.0,,0.5796656493039678,0.13969732246798602,0.5504587155963303,-0.13969732246798602,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,6269,1,0,0.0,1,1.0,0,1,0,0,0.0,,0.0,,0.6246228445429778,0.13969732246798602,0.5504587155963303,-0.13969732246798602,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,6270,1,0,0.0,0,0.0,0,0,0,1,,,,,0.3498407696000277,0.13969732246798602,0.5504587155963303,,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,6272,1,0,0.0,0,0.0,0,0,0,1,,,,,0.44172940276180234,0.13969732246798602,0.5504587155963303,,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,6285,1,0,0.0,0,0.0,0,0,0,1,,,,,0.48909195709431086,0.13969732246798602,0.5504587155963303,,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,6292,1,0,0.0,0,0.0,0,0,0,1,,,,,0.3044162425296621,0.13969732246798602,0.5504587155963303,,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,6304,1,0,0.0,1,1.0,0,1,0,0,0.0,,0.0,,0.5591166611413025,0.13969732246798602,0.5504587155963303,-0.13969732246798602,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,6343,1,0,0.0,1,1.0,0,1,0,0,0.0,,0.0,,0.5905603561652802,0.13969732246798602,0.5504587155963303,-0.13969732246798602,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,6437,1,0,0.0,0,0.0,0,0,0,1,,,,,0.48306802411956,0.13969732246798602,0.5504587155963303,,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,6465,1,0,0.0,0,0.0,0,0,0,1,,,,,0.40591360204970917,0.13969732246798602,0.5504587155963303,,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,6649,1,0,0.0,0,0.0,0,0,0,1,,,,,0.34126222183913396,0.13969732246798602,0.5504587155963303,,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,6701,1,0,0.0,1,1.0,0,1,0,0,0.0,,0.0,,0.5976398675544243,0.13969732246798602,0.5504587155963303,-0.13969732246798602,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,6770,1,0,0.0,0,0.0,0,0,0,1,,,,,0.32468839996494653,0.13969732246798602,0.5504587155963303,,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,6826,1,0,0.0,0,0.0,0,0,0,1,,,,,0.3636531205373029,0.13969732246798602,0.5504587155963303,,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,6860,1,0,0.0,0,0.0,0,0,0,1,,,,,0.2697355948936408,0.13969732246798602,0.5504587155963303,,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,7007,1,0,0.0,0,0.0,0,0,0,1,,,,,0.40166766828384654,0.13969732246798602,0.5504587155963303,,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,8241,1,0,0.0,0,0.0,0,0,0,1,,,,,0.39856315588405017,0.13969732246798602,0.5504587155963303,,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,8260,1,0,0.0,0,0.0,0,0,0,1,,,,,0.38060642682689844,0.13969732246798602,0.5504587155963303,,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,8444,1,0,0.0,1,1.0,0,1,0,0,0.0,,0.0,,0.6839677492095391,0.13969732246798602,0.5504587155963303,-0.13969732246798602,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,8470,1,0,0.0,0,0.0,0,0,0,1,,,,,0.3587550886164594,0.13969732246798602,0.5504587155963303,,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,8939,1,0,0.0,1,1.0,0,1,0,0,0.0,,0.0,,0.6313369672865451,0.13969732246798602,0.5504587155963303,-0.13969732246798602,,no_positive
without_billing_zip,BalancedBagging_original,original,zip_value,8948,1,0,0.0,1,1.0,0,1,0,0,0.0,,0.0,,0.6236749882368879,0.13969732246798602,0.5504587155963303,-0.13969732246798602,,no_positive
with_billing_zip,LogisticRegression_SMOTE,resampled,zip_value,4000,363,28,0.07713498622589532,31,0.08539944903581267,7,24,21,311,0.23728813559322035,0.25,0.22580645161290322,0.1452719566277439,0.3001394207126978,0.1286549707602339,0.2018348623853211,0.10863316483298643,0.04816513761467889,stable
with_billing_zip,LogisticRegression_SMOTE,resampled,zip_value,6000,217,7,0.03225806451612903,14,0.06451612903225806,0,14,7,196,0.0,0.0,0.0,0.03982925432006425,0.3138886378579745,0.1286549707602339,0.2018348623853211,-0.1286549707602339,-0.2018348623853211,stable
with_billing_zip,LogisticRegression_SMOTE,resampled,zip_value,4400,83,7,0.08433734939759036,14,0.1686746987951807,2,12,5,64,0.19047619047619047,0.2857142857142857,0.14285714285714285,0.10268555499122727,0.3434755113927717,0.1286549707602339,0.2018348623853211,0.061821219715956555,0.08387942332896459,stable
with_billing_zip,LogisticRegression_SMOTE,resampled,zip_value,4003,79,4,0.05063291139240506,15,0.189873417721519,0,15,4,60,0.0,0.0,0.0,0.052663437598530066,0.35912347158854147,0.1286549707602339,0.2018348623853211,-0.1286549707602339,-0.2018348623853211,stable
with_billing_zip,LogisticRegression_SMOTE,resampled,zip_value,6300,71,5,0.07042253521126761,9,0.1267605633802817,2,7,3,59,0.2857142857142857,0.4,0.2222222222222222,0.1383348895113601,0.3552331080174757,0.1286549707602339,0.2018348623853211,0.1570593149540518,0.1981651376146789,stable
with_billing_zip,LogisticRegression_SMOTE,resampled,zip_value,4004,62,6,0.0967741935483871,7,0.11290322580645161,1,6,5,50,0.15384615384615385,0.16666666666666666,0.14285714285714285,0.3307005745864442,0.3359303134687918,0.1286549707602339,0.2018348623853211,0.025191183085919944,-0.035168195718654455,stable
with_billing_zip,LogisticRegression_SMOTE,resampled,zip_value,4002,61,5,0.08196721311475409,14,0.22950819672131148,1,13,4,43,0.10526315789473684,0.2,0.07142857142857142,0.10028248587570622,0.383570598418769,0.1286549707602339,0.2018348623853211,-0.023391812865497075,-0.001834862385321101,stable
with_billing_zip,LogisticRegression_SMOTE,resampled,zip_value,6400,54,2,0.037037037037037035,17,0.3148148148148148,1,16,1,36,0.10526315789473684,0.5,0.058823529411764705,0.06984478935698449,0.40099306395034673,0.1286549707602339,0.2018348623853211,-0.023391812865497075,0.2981651376146789,stable
with_billing_zip,LogisticRegression_SMOTE,resampled,zip_value,6100,50,1,0.02,11,0.22,0,11,1,38,0.0,0.0,0.0,0.047619047619047616,0.3456418874129556,0.1286549707602339,0.2018348623853211,-0.1286549707602339,-0.2018348623853211,small_support
with_billing_zip,LogisticRegression_SMOTE,resampled,zip_value,4230,49,1,0.02040816326530612,8,0.16326530612244897,0,8,1,40,0.0,0.0,0.0,0.029411764705882353,0.35948087956301394,0.1286549707602339,0.2018348623853211,-0.1286549707602339,-0.2018348623853211,small_support
with_billing_zip,LogisticRegression_SMOTE,resampled,zip_value,4023,48,3,0.0625,6,0.125,1,5,2,40,0.2222222222222222,0.3333333333333333,0.16666666666666666,0.19206349206349205,0.3633168738087828,0.1286549707602339,0.2018348623853211,0.0935672514619883,0.1314984709480122,stable
with_billing_zip,LogisticRegression_SMOTE,resampled,zip_value,6600,46,3,0.06521739130434782,3,0.06521739130434782,1,2,2,41,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.28888888888888886,0.3493888007960775,0.1286549707602339,0.2018348623853211,0.2046783625730994,0.1314984709480122,stable
