operating_point,variant,model,train_data,threshold,feature,baseline_f1,baseline_recall,baseline_precision,permuted_f1_mean,permuted_f1_std,f1_importance,recall_importance,precision_importance
recall_heavy,with_billing_zip,CatBoost_original_balanced,original,0.34,arpu_risk_interaction,0.13171839515518546,0.7981651376146789,0.07178217821782178,0.12870114916214878,0.003220025447385832,0.0030172459930366824,0.06422018348623848,0.0012471092638750986
recall_heavy,with_billing_zip,CatBoost_original_balanced,original,0.34,Total_SUBs,0.13171839515518546,0.7981651376146789,0.07178217821782178,0.12873535004971717,0.001666025993219534,0.0029830451054682905,0.05810397553516822,0.0012823590452870626
recall_heavy,with_billing_zip,CatBoost_original_balanced,original,0.34,inactive_revenue_interaction,0.13171839515518546,0.7981651376146789,0.07178217821782178,0.12903618524420726,0.0017976169355374554,0.0026822099109782005,0.07033639143730874,0.0009885604248049823
recall_heavy,with_billing_zip,CatBoost_original_balanced,original,0.34,revenue_engagement_interaction,0.13171839515518546,0.7981651376146789,0.07178217821782178,0.12918514812378354,0.0014216267029954319,0.002533247031401925,0.03669724770642202,0.0012025118405857849
recall_heavy,with_billing_zip,CatBoost_original_balanced,original,0.34,revenue_per_subscriber,0.13171839515518546,0.7981651376146789,0.07178217821782178,0.12942757448936837,0.00045389854961660494,0.002290820665817095,0.02752293577981657,0.0011356277463901582
recall_heavy,with_billing_zip,CatBoost_original_balanced,original,0.34,ARPU,0.13171839515518546,0.7981651376146789,0.07178217821782178,0.1294796072118373,0.0016700018425303653,0.0022387879433481694,0.04587155963302747,0.0009463291954732583
recall_heavy,with_billing_zip,CatBoost_original_balanced,original,0.34,risk_score,0.13171839515518546,0.7981651376146789,0.07178217821782178,0.12954551221864138,0.00195009826146386,0.0021728829365440794,0.051987767584097844,0.0008522717871553426
recall_heavy,with_billing_zip,CatBoost_original_balanced,original,0.34,TotalRevenue_sqrt,0.13171839515518546,0.7981651376146789,0.07178217821782178,0.12963263393347682,0.0017656493160032123,0.002085761221708643,0.012232415902140747,0.0011399511217028424
recall_heavy,with_billing_zip,CatBoost_original_balanced,original,0.34,has_inactive,0.13171839515518546,0.7981651376146789,0.07178217821782178,0.12973098949668802,0.0012701503660651368,0.0019874056584974487,0.012232415902140747,0.0010815208272005605
recall_heavy,with_billing_zip,CatBoost_original_balanced,original,0.34,AvgMobileRevenue_log,0.13171839515518546,0.7981651376146789,0.07178217821782178,0.12973675348587413,0.0008056795126242308,0.001981641669311335,0.033639143730886834,0.0008994568509033685
