operating_point,variant,model,train_data,threshold,feature,baseline_f1,baseline_recall,baseline_precision,permuted_f1_mean,permuted_f1_std,f1_importance,recall_importance,precision_importance
main_f1_baseline,without_billing_zip,LogisticRegression_SMOTE,resampled,0.5,dormant_rate,0.1681159420289855,0.26605504587155965,0.1228813559322034,0.16635287641067986,0.0009031036236459123,0.001763065618305637,0.0,0.001872432727786713
main_f1_baseline,without_billing_zip,LogisticRegression_SMOTE,resampled,0.5,fixed_revenue_per_subscriber,0.1681159420289855,0.26605504587155965,0.1228813559322034,0.16650376362206495,0.0026331037709699367,0.0016121784069205447,0.003058103975535187,0.0010698401250150286
main_f1_baseline,without_billing_zip,LogisticRegression_SMOTE,resampled,0.5,risk_score,0.1681159420289855,0.26605504587155965,0.1228813559322034,0.16666666666666666,0.0,0.0014492753623188415,0.0,0.0015424437983121847
main_f1_baseline,without_billing_zip,LogisticRegression_SMOTE,resampled,0.5,AvgFIXRevenue_sqrt,0.1681159420289855,0.26605504587155965,0.1228813559322034,0.16666758415930608,0.0003910461909903142,0.001448357869679423,0.0,0.001541027611195775
main_f1_baseline,without_billing_zip,LogisticRegression_SMOTE,resampled,0.5,fix_revenue_ratio,0.1681159420289855,0.26605504587155965,0.1228813559322034,0.16698687159782258,0.00022641907818973626,0.0011290704311629207,0.0,0.0012025588903741141
main_f1_baseline,without_billing_zip,LogisticRegression_SMOTE,resampled,0.5,multi_subscriber,0.1681159420289855,0.26605504587155965,0.1228813559322034,0.1676309912986181,0.00039558006618327547,0.00048495073036738945,0.0,0.0005170343900987445
main_f1_baseline,without_billing_zip,LogisticRegression_SMOTE,resampled,0.5,ARPU_missing,0.1681159420289855,0.26605504587155965,0.1228813559322034,0.1681159420289855,0.0,0.0,0.0,0.0
main_f1_baseline,without_billing_zip,LogisticRegression_SMOTE,resampled,0.5,mobile_to_fixed_ratio,0.1681159420289855,0.26605504587155965,0.1228813559322034,0.1681159420289855,0.0,0.0,0.0,0.0
main_f1_baseline,without_billing_zip,LogisticRegression_SMOTE,resampled,0.5,zero_mobile_revenue,0.1681159420289855,0.26605504587155965,0.1228813559322034,0.1681159420289855,0.0,0.0,0.0,0.0
main_f1_baseline,without_billing_zip,LogisticRegression_SMOTE,resampled,0.5,fixed_only,0.1681159420289855,0.26605504587155965,0.1228813559322034,0.1681159420289855,0.0,0.0,0.0,0.0
main_f1_baseline,without_billing_zip,LogisticRegression_SMOTE,resampled,0.5,revenue_zero,0.1681159420289855,0.26605504587155965,0.1228813559322034,0.1681159420289855,0.0,0.0,0.0,0.0
main_f1_baseline,without_billing_zip,LogisticRegression_SMOTE,resampled,0.5,AvgFIXRevenue_log,0.1681159420289855,0.26605504587155965,0.1228813559322034,0.17101438758700374,0.00553715794998323,-0.0028984455580182422,-0.015290519877675823,3.8216862869241974e-05
main_f1_baseline,without_billing_zip,LogisticRegression_SMOTE,resampled,0.5,revenue_balance,0.1681159420289855,0.26605504587155965,0.1228813559322034,0.17152947829473494,0.005107806542397336,-0.003413536265749445,-0.012232415902140692,-0.0010898719031930543
main_f1_baseline,without_billing_zip,LogisticRegression_SMOTE,resampled,0.5,AvgFIXRevenue,0.1681159420289855,0.26605504587155965,0.1228813559322034,0.17376075663017654,0.0031860079430642355,-0.005644814601191039,-0.015290519877675823,-0.002817292450672998
main_f1_baseline,without_billing_zip,LogisticRegression_SMOTE,resampled,0.5,mobile_only,0.1681159420289855,0.26605504587155965,0.1228813559322034,0.17590131658883054,0.002124839594779604,-0.007785374559845043,-0.015290519877675823,-0.005067908144104849
main_f1_baseline,without_billing_zip,LogisticRegression_SMOTE,resampled,0.5,zero_fixed_revenue,0.1681159420289855,0.26605504587155965,0.1228813559322034,0.17748123891390366,0.00023927204493692227,-0.009365296884918162,-0.01834862385321101,-0.006106656976971325
native_catboost,with_billing_zip,CatBoost_native_categorical,native_categorical,0.35,arpu_risk_interaction,0.13102951763858892,0.8348623853211009,0.07109375,0.12564182717355585,0.0022063160945541426,0.005387690465033068,0.04587155963302747,0.0028381754898200162
native_catboost,with_billing_zip,CatBoost_native_categorical,native_categorical,0.35,revenue_engagement_interaction,0.13102951763858892,0.8348623853211009,0.07109375,0.12591588821383767,0.0015426631173978413,0.005113629424751243,0.07645259938837934,0.002436287065017584
native_catboost,with_billing_zip,CatBoost_native_categorical,native_categorical,0.35,inactive_revenue_interaction,0.13102951763858892,0.8348623853211009,0.07109375,0.12689522213520366,0.003660518692314389,0.00413429550338526,0.06727828746177367,0.0019287979356432255
native_catboost,with_billing_zip,CatBoost_native_categorical,native_categorical,0.35,ARPU_sqrt,0.13102951763858892,0.8348623853211009,0.07109375,0.12814488619469258,0.0009268360850407572,0.002884631443896335,0.024464831804281273,0.0015206268948459722
native_catboost,with_billing_zip,CatBoost_native_categorical,native_categorical,0.35,TotalRevenue_sqrt,0.13102951763858892,0.8348623853211009,0.07109375,0.12822152652665553,0.002808946869972181,0.002807991111933389,0.0183486238532109,0.001520139026794709
native_catboost,with_billing_zip,CatBoost_native_categorical,native_categorical,0.35,AvgMobileRevenue,0.13102951763858892,0.8348623853211009,0.07109375,0.12881192958595,0.0007941702429322191,0.0022175880526389136,0.015290519877675712,0.001194632602598722
native_catboost,with_billing_zip,CatBoost_native_categorical,native_categorical,0.35,revenue_per_subscriber,0.13102951763858892,0.8348623853211009,0.07109375,0.12883113507903898,0.0015201848168111083,0.002198382559549933,0.024464831804281273,0.0011157803787846532
native_catboost,with_billing_zip,CatBoost_native_categorical,native_categorical,0.35,AvgMobileRevenue_sqrt,0.13102951763858892,0.8348623853211009,0.07109375,0.12937285405202406,0.0002665343808944388,0.001656663586564855,0.00917431192660545,0.0009088397992286223
native_catboost,with_billing_zip,CatBoost_native_categorical,native_categorical,0.35,ARPU_log,0.13102951763858892,0.8348623853211009,0.07109375,0.12963786403485486,0.0002105030272713746,0.0013916536037340554,0.012232415902140636,0.0007304736295047909
native_catboost,with_billing_zip,CatBoost_native_categorical,native_categorical,0.35,mobile_revenue_per_subscriber,0.13102951763858892,0.8348623853211009,0.07109375,0.12966731845497093,0.0008615013296924696,0.0013621991836179903,0.03363914373088672,0.0005518448775979207
native_catboost,with_billing_zip,CatBoost_native_categorical,native_categorical,0.35,revenue_per_active_subscriber,0.13102951763858892,0.8348623853211009,0.07109375,0.12968142366392454,0.0009312083023195562,0.0013480939746643716,0.00917431192660556,0.0007271592685665768
native_catboost,with_billing_zip,CatBoost_native_categorical,native_categorical,0.35,EffectiveSegment,0.13102951763858892,0.8348623853211009,0.07109375,0.12968825853793223,0.003166758396818323,0.0013412591006566887,0.03669724770642202,0.0005157435609326744
native_catboost,with_billing_zip,CatBoost_native_categorical,native_categorical,0.35,CRM_PID_Value_Segment,0.13102951763858892,0.8348623853211009,0.07109375,0.1298013994157383,0.001596362504626902,0.001228118222850627,0.05810397553516822,0.0002756675863025415
native_catboost,with_billing_zip,CatBoost_native_categorical,native_categorical,0.35,Not_Active_subscribers,0.13102951763858892,0.8348623853211009,0.07109375,0.13007863143969864,0.0008326514875789811,0.0009508861988902773,0.012232415902140636,0.00047075519314007663
native_catboost,with_billing_zip,CatBoost_native_categorical,native_categorical,0.35,suspended_revenue_interaction,0.13102951763858892,0.8348623853211009,0.07109375,0.13060543074871622,0.001606237665045412,0.0004240868898726935,0.006116207951070374,0.0002052083483859296
native_catboost,with_billing_zip,CatBoost_native_categorical,native_categorical,0.35,Total_SUBs,0.13102951763858892,0.8348623853211009,0.07109375,0.13064617084002927,0.0007188560747088471,0.0003833467985596417,0.012232415902140636,0.0001360800369751558
native_catboost,with_billing_zip,CatBoost_native_categorical,native_categorical,0.35,active_rate,0.13102951763858892,0.8348623853211009,0.07109375,0.1306845979210299,8.84286750110972e-05,0.0003449197175590113,0.0,0.00020303403253965624
native_catboost,with_billing_zip,CatBoost_native_categorical,native_categorical,0.35,fix_revenue_ratio,0.13102951763858892,0.8348623853211009,0.07109375,0.13070663710715738,0.0007238227777168624,0.0003228805314315353,0.003058103975535076,0.00016791992034155545
native_catboost,with_billing_zip,CatBoost_native_categorical,native_categorical,0.35,dormant_rate,0.13102951763858892,0.8348623853211009,0.07109375,0.13077671298641194,0.0016703093999765018,0.00025280465217697445,0.012232415902140636,5.9027814787337984e-05
native_catboost,with_billing_zip,CatBoost_native_categorical,native_categorical,0.35,has_suspended,0.13102951763858892,0.8348623853211009,0.07109375,0.13077854818900037,0.0001172446040563029,0.0002509694495885506,0.0,0.0001477369502237147
native_catboost,with_billing_zip,CatBoost_native_categorical,native_categorical,0.35,Suspended_subscribers,0.13102951763858892,0.8348623853211009,0.07109375,0.13086373447384278,0.0007036499410317191,0.00016578316474613608,0.003058103975535076,7.539536298092897e-05
native_catboost,with_billing_zip,CatBoost_native_categorical,native_categorical,0.35,risk_score,0.13102951763858892,0.8348623853211009,0.07109375,0.13088766560160756,0.0001653331649030783,0.00014185203698136029,0.02752293577981646,-0.00012300185722816104
native_catboost,with_billing_zip,CatBoost_native_categorical,native_categorical,0.35,has_dormant,0.13102951763858892,0.8348623853211009,0.07109375,0.1309352969774924,7.691241005123739e-05,9.422066109651683e-05,0.0,5.546977343573456e-05
native_catboost,with_billing_zip,CatBoost_native_categorical,native_categorical,0.35,TotalRevenue,0.13102951763858892,0.8348623853211009,0.07109375,0.1309379888481307,0.001415780533045026,9.152879045820628e-05,0.021406727828746197,-0.00010554692015790623
native_catboost,with_billing_zip,CatBoost_native_categorical,native_categorical,0.35,suspended_rate,0.13102951763858892,0.8348623853211009,0.07109375,0.13098713737143364,0.001581443562127876,4.238026715527865e-05,0.003058103975535076,2.665880079855132e-06
native_catboost,with_billing_zip,CatBoost_native_categorical,native_categorical,0.35,multi_subscriber,0.13102951763858892,0.8348623853211009,0.07109375,0.130998095691913,4.443734314524641e-05,3.142194667590803e-05,0.0,1.8499544626598974e-05
native_catboost,with_billing_zip,CatBoost_native_categorical,native_categorical,0.35,Suspended_subscribers_missing,0.13102951763858892,0.8348623853211009,0.07109375,0.13099814096849324,8.893871704430597e-05,3.137667009567302e-05,0.0,1.8470616488006075e-05
native_catboost,with_billing_zip,CatBoost_native_categorical,native_categorical,0.35,ARPU_missing,0.13102951763858892,0.8348623853211009,0.07109375,0.13102951763858892,0.0,0.0,0.0,0.0
native_catboost,with_billing_zip,CatBoost_native_categorical,native_categorical,0.35,Billing_ZIP_missing,0.13102951763858892,0.8348623853211009,0.07109375,0.13102951763858892,0.0,0.0,0.0,0.0
native_catboost,with_billing_zip,CatBoost_native_categorical,native_categorical,0.35,zero_mobile_revenue,0.13102951763858892,0.8348623853211009,0.07109375,0.13102951763858892,0.0,0.0,0.0,0.0
native_catboost,with_billing_zip,CatBoost_native_categorical,native_categorical,0.35,zero_fixed_revenue,0.13102951763858892,0.8348623853211009,0.07109375,0.13102951763858892,0.0,0.0,0.0,0.0
native_catboost,with_billing_zip,CatBoost_native_categorical,native_categorical,0.35,mobile_only,0.13102951763858892,0.8348623853211009,0.07109375,0.13102951763858892,0.0,0.0,0.0,0.0
native_catboost,with_billing_zip,CatBoost_native_categorical,native_categorical,0.35,fixed_only,0.13102951763858892,0.8348623853211009,0.07109375,0.13102951763858892,0.0,0.0,0.0,0.0
native_catboost,with_billing_zip,CatBoost_native_categorical,native_categorical,0.35,revenue_zero,0.13102951763858892,0.8348623853211009,0.07109375,0.13102951763858892,0.0,0.0,0.0,0.0
native_catboost,with_billing_zip,CatBoost_native_categorical,native_categorical,0.35,large_account,0.13102951763858892,0.8348623853211009,0.07109375,0.1310610301384253,8.893871704430597e-05,-3.151249983637805e-05,0.0,-1.8557400903770893e-05
native_catboost,with_billing_zip,CatBoost_native_categorical,native_categorical,0.35,mobile_revenue_ratio,0.13102951763858892,0.8348623853211009,0.07109375,0.1310610755129361,0.00011775181668963105,-3.155787434719337e-05,0.0,-1.858639694879427e-05
native_catboost,with_billing_zip,CatBoost_native_categorical,native_categorical,0.35,mobile_to_fixed_ratio,0.13102951763858892,0.8348623853211009,0.07109375,0.1310924520851012,4.4501373899059554e-05,-6.293444651228608e-05,0.0,-3.705694553036987e-05
native_catboost,with_billing_zip,CatBoost_native_categorical,native_categorical,0.35,fixed_to_mobile_ratio,0.13102951763858892,0.8348623853211009,0.07109375,0.1310924520851012,4.450137389905956e-05,-6.293444651228608e-05,0.0,-3.705694553036987e-05
native_catboost,with_billing_zip,CatBoost_native_categorical,native_categorical,0.35,fixed_revenue_per_subscriber,0.13102951763858892,0.8348623853211009,0.07109375,0.1311156286165551,0.0006161300298526447,-8.611097796618061e-05,0.003058103975535076,-7.300211587646377e-05
native_catboost,with_billing_zip,CatBoost_native_categorical,native_categorical,0.35,AvgFIXRevenue_sqrt,0.13102951763858892,0.8348623853211009,0.07109375,0.13112391930835735,0.0,-9.440166976842912e-05,0.0,-5.558541829554786e-05
native_catboost,with_billing_zip,CatBoost_native_categorical,native_categorical,0.35,AvgFIXRevenue,0.13102951763858892,0.8348623853211009,0.07109375,0.13112396468286816,7.713421947214926e-05,-9.444704427924444e-05,0.0,-5.561441434055736e-05
native_catboost,with_billing_zip,CatBoost_native_categorical,native_categorical,0.35,Active_subscribers,0.13102951763858892,0.8348623853211009,0.07109375,0.1311449782727969,0.000994655986049078,-0.00011546063420797559,0.015290519877675823,-0.0001814338783924785
native_catboost,with_billing_zip,CatBoost_native_categorical,native_categorical,0.35,Not_Active_subscribers_missing,0.13102951763858892,0.8348623853211009,0.07109375,0.1311554319061243,4.456554314765371e-05,-0.00012591426753538748,0.0,-7.414288710574923e-05
native_catboost,with_billing_zip,CatBoost_native_categorical,native_categorical,0.35,revenue_balance,0.13102951763858892,0.8348623853211009,0.07109375,0.1311554319061243,4.456554314765371e-05,-0.00012591426753538748,0.0,-7.414288710574923e-05
native_catboost,with_billing_zip,CatBoost_native_categorical,native_categorical,0.35,AvgFIXRevenue_log,0.13102951763858892,0.8348623853211009,0.07109375,0.1311555227533592,0.00011792161916247805,-0.00012600511477028897,0.0,-7.420094731491744e-05
