variant,model,train_data,threshold,f1,recall,precision,accuracy,balanced_accuracy,roc_auc,pr_auc,average_precision,mcc,tp,fp,fn,tn
with_billing_zip,BalancedBagging_original,original,0.19,0.12138084632516703,1.0,0.06461173681090694,0.06461173681090694,0.5,0.5914814944012279,0.08744859616604915,0.08744859616604915,0.0,109,1578,0,0
with_billing_zip,BalancedBagging_original,original,0.2,0.12138084632516703,1.0,0.06461173681090694,0.06461173681090694,0.5,0.5914814944012279,0.08744859616604915,0.08744859616604915,0.0,109,1578,0,0
with_billing_zip,BalancedBagging_original,original,0.26,0.12121212121212122,0.9908256880733946,0.06455469216975493,0.07172495554238292,0.49953198218625366,0.5914814944012279,0.08744859616604915,0.08744859616604915,-0.002536571679518515,108,1565,1,13
with_billing_zip,CatBoost_native_categorical,native_categorical,0.35,0.13733228097868982,0.7981651376146789,0.07512953367875648,0.3521043272080617,0.5597289566400391,0.5502959267915489,0.07165950978786043,0.07165950978786043,0.06329939465770991,87,1071,22,507
with_billing_zip,CatBoost_native_categorical,native_categorical,0.41,0.13671875,0.6422018348623854,0.07650273224043716,0.4759928867812685,0.5533569377100267,0.5502959267915489,0.07165950978786043,0.07165950978786043,0.05265849507123196,70,845,39,733
with_billing_zip,CatBoost_native_categorical,native_categorical,0.42,0.1363173957273652,0.6146788990825688,0.07665903890160183,0.4967397747480735,0.5516360274880525,0.5502959267915489,0.07165950978786043,0.07165950978786043,0.05080992785783996,67,807,42,771
with_billing_zip,CatBoost_native_categorical,native_categorical,0.36,0.13517915309446255,0.7614678899082569,0.0741733690795353,0.37048014226437465,0.5524703201125568,0.5502959267915489,0.07165950978786043,0.07165950978786043,0.05459102475210704,83,1036,26,542
with_billing_zip,CatBoost_native_categorical,native_categorical,0.37,0.13490725126475547,0.7339449541284404,0.07428040854224698,0.3918197984588026,0.5510662666713178,0.5502959267915489,0.07165950978786043,0.07165950978786043,0.05225863764783023,80,997,29,581
with_billing_zip,CatBoost_native_categorical,native_categorical,0.34,0.13424866514111367,0.8073394495412844,0.07321131447587355,0.3272080616478957,0.5506912710317322,0.5502959267915489,0.07165950978786043,0.07165950978786043,0.05506895328684178,88,1114,21,464
with_billing_zip,CatBoost_native_categorical,native_categorical,0.38,0.13368055555555555,0.7064220183486238,0.0738255033557047,0.4084173088322466,0.5471273589841978,0.5502959267915489,0.07165950978786043,0.07165950978786043,0.04769630751735392,77,966,32,612
with_billing_zip,CatBoost_native_categorical,native_categorical,0.33,0.13313609467455623,0.8256880733944955,0.07240547063555913,0.3052756372258447,0.5475081685096685,0.5502959267915489,0.07165950978786043,0.07165950978786043,0.05304420965528037,90,1153,19,425
with_billing_zip,CatBoost_native_categorical,native_categorical,0.44,0.132890365448505,0.5504587155963303,0.07556675062972293,0.5358624777711914,0.5426564807385961,0.5502959267915489,0.07165950978786043,0.07165950978786043,0.04201900707744742,60,734,49,844
with_billing_zip,CatBoost_native_categorical,native_categorical,0.4,0.13271028037383178,0.6513761467889908,0.07388137356919876,0.44991108476585656,0.5436855385402495,0.5502959267915489,0.07165950978786043,0.07165950978786043,0.043381486942753573,71,890,38,688
with_billing_zip,CatBoost_native_categorical,native_categorical,0.45,0.13194444444444445,0.5229357798165137,0.07549668874172186,0.5554238292827505,0.5403018569551516,0.5502959267915489,0.07165950978786043,0.07165950978786043,0.039851105109882164,57,698,52,880
with_billing_zip,CatBoost_native_categorical,native_categorical,0.32,0.13133476088508209,0.8440366972477065,0.07120743034055728,0.27860106698280973,0.5417902117417239,0.5502959267915489,0.07165950978786043,0.07165950978786043,0.048522314795476834,92,1200,17,378
with_billing_zip,CatBoost_native_categorical,native_categorical,0.39,0.13094170403587443,0.6697247706422018,0.07256461232604373,0.42560758743331356,0.5392350088952453,0.5502959267915489,0.07165950978786043,0.07165950978786043,0.03931859162176498,73,933,36,645
with_billing_zip,CatBoost_native_categorical,native_categorical,0.31,0.13052631578947368,0.8532110091743119,0.07066869300911854,0.26556016597510373,0.5390896617481192,0.5502959267915489,0.07165950978786043,0.07165950978786043,0.0464027540381912,93,1223,16,355
with_billing_zip,CatBoost_native_categorical,native_categorical,0.46,0.13043478260869565,0.4954128440366973,0.07510431154381085,0.5732068761114404,0.536996662829502,0.5502959267915489,0.07165950978786043,0.07165950978786043,0.036783849062207476,54,665,55,913
with_billing_zip,CatBoost_native_categorical,native_categorical,0.43,0.1299254526091587,0.5596330275229358,0.07349397590361446,0.5157083580320095,0.53615364937617,0.5502959267915489,0.07165950978786043,0.07165950978786043,0.03555653472162931,61,769,48,809
with_billing_zip,CatBoost_native_categorical,native_categorical,0.3,0.12827586206896552,0.8532110091743119,0.06935123042505593,0.25074096028452875,0.5311682422297415,0.5502959267915489,0.07165950978786043,0.07165950978786043,0.037953918104869526,93,1248,16,330
with_billing_zip,CatBoost_native_categorical,native_categorical,0.48,0.12754409769335143,0.43119266055045874,0.07484076433121019,0.6188500296384114,0.5315025406681317,0.5502959267915489,0.07165950978786043,0.07165950978786043,0.032041624240168515,47,581,62,997
with_billing_zip,CatBoost_native_categorical,native_categorical,0.49,0.12554744525547445,0.3944954128440367,0.07465277777777778,0.6449318316538234,0.5283630422902059,0.5502959267915489,0.07165950978786043,0.07165950978786043,0.0294090696158069,43,533,66,1045
with_billing_zip,CatBoost_native_categorical,native_categorical,0.29,0.12550607287449392,0.8532110091743119,0.06773488710852149,0.23177237700059278,0.5210288252462181,0.5502959267915489,0.07165950978786043,0.07165950978786043,0.026565112740390567,93,1280,16,298
with_billing_zip,CatBoost_native_categorical,native_categorical,0.5,0.12540192926045016,0.3577981651376147,0.07602339181286549,0.6775340841730884,0.5287089685003663,0.5502959267915489,0.07165950978786043,0.07165950978786043,0.030684680233565274,39,474,70,1104
with_billing_zip,CatBoost_native_categorical,native_categorical,0.24,0.12539184952978055,0.9174311926605505,0.06729475100942127,0.17308832246591582,0.5195520982314159,0.5502959267915489,0.07165950978786043,0.07165950978786043,0.029674450195618034,100,1386,9,192
with_billing_zip,CatBoost_native_categorical,native_categorical,0.28,0.12508316699933467,0.8623853211009175,0.06743185078909612,0.22050978067575577,0.5192788455948187,0.5502959267915489,0.07165950978786043,0.07165950978786043,0.02502145567522606,94,1300,15,278
with_billing_zip,CatBoost_native_categorical,native_categorical,0.26,0.12467866323907455,0.8899082568807339,0.06703524533517623,0.19264967397747482,0.5171974744479715,0.5502959267915489,0.07165950978786043,0.07165950978786043,0.024205916481993384,97,1350,12,228
with_billing_zip,CatBoost_native_categorical,native_categorical,0.25,0.12412919569347688,0.8990825688073395,0.06666666666666667,0.18020154119739182,0.5148137812351019,0.5502959267915489,0.07165950978786043,0.07165950978786043,0.0217557538583448,98,1372,11,206
with_billing_zip,CatBoost_native_categorical,native_categorical,0.11,0.12400455062571103,1.0,0.0661006670709521,0.08713692946058091,0.5120405576679341,0.5502959267915489,0.07165950978786043,0.07165950978786043,0.03989708996297126,109,1540,0,38
with_billing_zip,CatBoost_native_categorical,native_categorical,0.23,0.12391573729863693,0.9174311926605505,0.0664451827242525,0.16182572614107885,0.5135318193974489,0.5502959267915489,0.07165950978786043,0.07165950978786043,0.021446132900158236,100,1405,9,173
with_billing_zip,CatBoost_native_categorical,native_categorical,0.27,0.1237785016286645,0.8715596330275229,0.06661991584852735,0.2027267338470658,0.5140434413553331,0.5502959267915489,0.07165950978786043,0.07165950978786043,0.01909370782574725,95,1331,14,247
with_billing_zip,CatBoost_native_categorical,native_categorical,0.1,0.12372304199772985,1.0,0.06594071385359952,0.08476585655008892,0.5107731305449936,0.5502959267915489,0.07165950978786043,0.07165950978786043,0.03769318024722509,109,1544,0,34
with_billing_zip,CatBoost_native_categorical,native_categorical,0.47,0.12371134020618557,0.44036697247706424,0.07196401799100449,0.5969176052163604,0.5240491389635005,0.5502959267915489,0.07165950978786043,0.07165950978786043,0.024184286165661782,48,619,61,959
with_billing_zip,CatBoost_native_categorical,native_categorical,0.09,0.12323346523459582,1.0,0.06566265060240964,0.08061647895672792,0.5085551330798479,0.5502959267915489,0.07165950978786043,0.07165950978786043,0.033518732502264156,109,1551,0,27
with_billing_zip,CatBoost_native_categorical,native_categorical,0.08,0.12302483069977427,1.0,0.06554419723391461,0.07883817427385892,0.5076045627376425,0.5502959267915489,0.07165950978786043,0.07165950978786043,0.03157324690156916,109,1554,0,24
with_billing_zip,CatBoost_native_categorical,native_categorical,0.13,0.12284730195177956,0.981651376146789,0.065523576240049,0.0942501481920569,0.5073022406716201,0.5502959267915489,0.07165950978786043,0.07165950978786043,0.020396841184945,107,1526,2,52
with_billing_zip,CatBoost_native_categorical,native_categorical,0.22,0.12277470841006753,0.9174311926605505,0.06578947368421052,0.15293420272673386,0.5087789676864223,0.5502959267915489,0.07165950978786043,0.07165950978786043,0.014453071960774787,100,1420,9,158
with_billing_zip,CatBoost_native_categorical,native_categorical,0.07,0.12274774774774774,1.0,0.0653869226154769,0.07646710136336693,0.5063371356147022,0.5502959267915489,0.07165950978786043,0.07165950978786043,0.028787698624319118,109,1558,0,20
with_billing_zip,CatBoost_native_categorical,native_categorical,0.06,0.12260967379077616,1.0,0.06530856800479329,0.07528156490812092,0.5057034220532319,0.5502959267915489,0.07165950978786043,0.07165950978786043,0.027294040632472715,109,1560,0,18
with_billing_zip,CatBoost_native_categorical,native_categorical,0.14,0.12254335260115606,0.9724770642201835,0.06539173349784085,0.1001778304682869,0.5062005092964036,0.5502959267915489,0.07165950978786043,0.07165950978786043,0.015723912986696304,106,1515,3,63
with_billing_zip,CatBoost_native_categorical,native_categorical,0.12,0.12249570692615913,0.981651376146789,0.06532356532356533,0.0912863070539419,0.5057179567679445,0.5502959267915489,0.07165950978786043,0.07165950978786043,0.016741047274277648,107,1531,2,47
with_billing_zip,CatBoost_native_categorical,native_categorical,0.05,0.122334455667789,1.0,0.06515242080095636,0.07291049199762893,0.5044359949302915,0.5502959267915489,0.07165950978786043,0.07165950978786043,0.024042288092827664,109,1564,0,14
with_billing_zip,CatBoost_native_categorical,native_categorical,0.19,0.12215568862275449,0.9357798165137615,0.06534272901985906,0.13100177830468288,0.5055958651643586,0.5502959267915489,0.07165950978786043,0.07165950978786043,0.01046591640005121,102,1459,7,119
with_billing_zip,CatBoost_native_categorical,native_categorical,0.2,0.12212817412333736,0.926605504587156,0.06537216828478964,0.13930053349140487,0.5057615609120825,0.5502959267915489,0.07165950978786043,0.07165950978786043,0.010203014119889102,101,1444,8,134
with_billing_zip,CatBoost_native_categorical,native_categorical,0.21,0.1218769043266301,0.9174311926605505,0.06527415143603134,0.14582098399525786,0.504976686317601,0.5502959267915489,0.07165950978786043,0.07165950978786043,0.008471138457991944,100,1432,9,146
with_billing_zip,CatBoost_native_categorical,native_categorical,0.18,0.12114014251781473,0.9357798165137615,0.06476190476190476,0.12270302311796087,0.501159870234067,0.5502959267915489,0.07165950978786043,0.07165950978786043,0.002290640087673243,102,1473,7,105
with_billing_zip,CatBoost_native_categorical,native_categorical,0.15,0.1210710128055879,0.9541284403669725,0.06463642013673089,0.1049199762892709,0.5001947651771491,0.5502959267915489,0.07165950978786043,0.07165950978786043,0.00045601878265398593,104,1505,5,73
with_billing_zip,CatBoost_native_categorical,native_categorical,0.17,0.12056737588652482,0.9357798165137615,0.06443461781427669,0.11796087729697688,0.4986250159881862,0.5502959267915489,0.07165950978786043,0.07165950978786043,-0.0028108473787086174,102,1481,7,97
with_billing_zip,CatBoost_native_categorical,native_categorical,0.16,0.11936805149210064,0.9357798165137615,0.06375,0.1078838174273859,0.4932384507156894,0.5502959267915489,0.07165950978786043,0.07165950978786043,-0.01503222765671709,102,1498,7,80
with_billing_zip,CatBoost_original_balanced,original,0.34,0.13432835820895522,0.7431192660550459,0.07383773928896992,0.3811499703615886,0.5496331438006534,0.5397960488831526,0.072281872488022,0.072281872488022,0.05117280333980448,81,1016,28,562
with_billing_zip,CatBoost_original_balanced,original,0.41,0.13361611876988336,0.5779816513761468,0.07553956834532374,0.5157083580320095,0.5446942477413053,0.5397960488831526,0.072281872488022,0.072281872488022,0.04395323399439022,63,771,46,807
with_billing_zip,CatBoost_original_balanced,original,0.33,0.1335478680611424,0.7614678899082569,0.07319223985890652,0.36158861885002963,0.5477174684015302,0.5397960488831526,0.072281872488022,0.072281872488022,0.04998101204469684,83,1051,26,527
with_billing_zip,CatBoost_original_balanced,original,0.4,0.13346814964610718,0.6055045871559633,0.075,0.4919976289270895,0.544830874059604,0.5397960488831526,0.072281872488022,0.072281872488022,0.04412613069259275,66,814,43,764
with_billing_zip,CatBoost_original_balanced,original,0.35,0.13287904599659284,0.7155963302752294,0.07323943661971831,0.3965619442797866,0.5450605225520634,0.5397960488831526,0.072281872488022,0.072281872488022,0.0459222302355189,78,987,31,591
with_billing_zip,CatBoost_original_balanced,original,0.37,0.13165013525698827,0.6697247706422018,0.073,0.42916419679905154,0.5411361495796561,0.5397960488831526,0.072281872488022,0.072281872488022,0.041166317003213465,73,927,36,651
with_billing_zip,CatBoost_original_balanced,original,0.42,0.13143483023001096,0.5504587155963303,0.07462686567164178,0.5299347954949615,0.539487912931245,0.5397960488831526,0.072281872488022,0.072281872488022,0.03887340189423039,60,744,49,834
with_billing_zip,CatBoost_original_balanced,original,0.32,0.13125,0.7706422018348624,0.07173356105892399,0.34084173088322467,0.5408977802583691,0.5397960488831526,0.072281872488022,0.072281872488022,0.04364084819691309,84,1087,25,491
with_billing_zip,CatBoost_original_balanced,original,0.36,0.13123359580052493,0.6880733944954128,0.0725338491295938,0.41138114997036157,0.5401710445227381,0.5397960488831526,0.072281872488022,0.072281872488022,0.04055020073249833,75,959,34,619
with_billing_zip,CatBoost_original_balanced,original,0.38,0.13071895424836602,0.6422018348623854,0.07276507276507277,0.44813278008298757,0.5384646690154766,0.5397960488831526,0.072281872488022,0.072281872488022,0.038203416610098365,70,892,39,686
with_billing_zip,CatBoost_original_balanced,original,0.39,0.13060428849902533,0.6146788990825688,0.07306434023991276,0.4712507409602845,0.5380111859164428,0.5397960488831526,0.072281872488022,0.072281872488022,0.03752132212748918,67,850,42,728
with_billing_zip,CatBoost_original_balanced,original,0.31,0.13006885998469778,0.7798165137614679,0.0709515859766277,0.3260225251926497,0.537246659922559,0.5397960488831526,0.072281872488022,0.072281872488022,0.04036465446707323,85,1113,24,465
with_billing_zip,CatBoost_original_balanced,original,0.2,0.12734082397003746,0.9357798165137615,0.06831882116543872,0.17131001778304683,0.5271421262543459,0.5397960488831526,0.072281872488022,0.072281872488022,0.041832116814412255,102,1391,7,187
with_billing_zip,CatBoost_original_balanced,original,0.22,0.1273074474856779,0.9174311926605505,0.06839945280437756,0.1873147599288678,0.5271566609690586,0.5397960488831526,0.072281872488022,0.072281872488022,0.03927427431577213,100,1362,9,216
with_billing_zip,CatBoost_original_balanced,original,0.21,0.12728418399495905,0.926605504587156,0.06833558863328823,0.17901600474214582,0.5269909652213346,0.5397960488831526,0.072281872488022,0.072281872488022,0.040281422568286755,101,1377,8,201
with_billing_zip,CatBoost_original_balanced,original,0.43,0.12727272727272726,0.5137614678899083,0.07263294422827497,0.5447540011855364,0.5303281357193521,0.5397960488831526,0.072281872488022,0.072281872488022,0.029934191530526077,56,715,53,863
with_billing_zip,CatBoost_original_balanced,original,0.3,0.12686567164179105,0.7798165137614679,0.06904955320877336,0.3064611736810907,0.5267903861583005,0.5397960488831526,0.072281872488022,0.072281872488022,0.029659530353667987,85,1146,24,432
with_billing_zip,CatBoost_original_balanced,original,0.23,0.12645161290322582,0.8990825688073395,0.06800832755031229,0.1973918197984588,0.52400262787642,0.5397960488831526,0.072281872488022,0.072281872488022,0.033439208732005746,98,1343,11,235
with_billing_zip,CatBoost_original_balanced,original,0.19,0.1260815822002472,0.9357798165137615,0.06759443339960239,0.16182572614107885,0.5220724177625842,0.5397960488831526,0.072281872488022,0.072281872488022,0.03532580200237573,102,1407,7,171
with_billing_zip,CatBoost_original_balanced,original,0.18,0.12477064220183487,0.9357798165137615,0.06684141546526867,0.15174866627148784,0.5166858524900874,0.5397960488831526,0.072281872488022,0.072281872488022,0.027922541119569103,102,1424,7,154
with_billing_zip,CatBoost_original_balanced,original,0.07,0.12386363636363637,1.0,0.06602059357964869,0.08595139300533491,0.5114068441064639,0.5397960488831526,0.072281872488022,0.072281872488022,0.03880944778734329,109,1542,0,36
with_billing_zip,CatBoost_original_balanced,original,0.17,0.12356147789218655,0.9357798165137615,0.06614785992217899,0.14226437462951985,0.5116161439983257,0.5397960488831526,0.072281872488022,0.072281872488022,0.020376638613897713,102,1440,7,138
with_billing_zip,CatBoost_original_balanced,original,0.29,0.12345679012345678,0.7798165137614679,0.06703470031545741,0.2845287492590397,0.5150666852711014,0.5397960488831526,0.072281872488022,0.072281872488022,0.017145407918346654,85,1183,24,395
with_billing_zip,CatBoost_original_balanced,original,0.16,0.12335329341317365,0.944954128440367,0.06598334401024984,0.13218731475992887,0.5104998779083965,0.5397960488831526,0.072281872488022,0.072281872488022,0.019637864954277905,103,1458,6,120
with_billing_zip,CatBoost_original_balanced,original,0.06,0.12302483069977427,1.0,0.06554419723391461,0.07883817427385892,0.5076045627376425,0.5397960488831526,0.072281872488022,0.072281872488022,0.03157324690156916,109,1554,0,24
with_billing_zip,CatBoost_original_balanced,original,0.15,0.12276519666269368,0.944954128440367,0.06564690885914595,0.12744516893894486,0.5079650236625155,0.5397960488831526,0.072281872488022,0.072281872488022,0.015354346567362771,103,1466,6,112
with_billing_zip,CatBoost_original_balanced,original,0.05,0.12260967379077616,1.0,0.06530856800479329,0.07528156490812092,0.5057034220532319,0.5397960488831526,0.072281872488022,0.072281872488022,0.027294040632472715,109,1560,0,18
with_billing_zip,CatBoost_original_balanced,original,0.08,0.12249570692615913,0.981651376146789,0.06532356532356533,0.0912863070539419,0.5057179567679445,0.5397960488831526,0.072281872488022,0.072281872488022,0.016741047274277648,107,1531,2,47
with_billing_zip,CatBoost_original_balanced,original,0.11,0.12223515715948778,0.963302752293578,0.06525792417650715,0.10610551274451689,0.505098777921187,0.5397960488831526,0.072281872488022,0.072281872488022,0.01193816335485211,105,1504,4,74
with_billing_zip,CatBoost_original_balanced,original,0.13,0.12220916568742655,0.9541284403669725,0.06528562460765851,0.11440426793123888,0.5052644736689108,0.5397960488831526,0.072281872488022,0.072281872488022,0.011284436764906232,104,1489,5,89
with_billing_zip,CatBoost_original_balanced,original,0.09,0.12190914318573894,0.9724770642201835,0.06503067484662577,0.0948429164196799,0.5033487982697876,0.5397960488831526,0.072281872488022,0.072281872488022,0.009112855852515504,106,1524,3,54
with_billing_zip,CatBoost_original_balanced,original,0.14,0.12189349112426036,0.944954128440367,0.06514864010120178,0.12033195020746888,0.5041627422936943,0.5397960488831526,0.072281872488022,0.072281872488022,0.0084344623114171,103,1478,6,100
with_billing_zip,CatBoost_original_balanced,original,0.28,0.12181303116147309,0.7889908256880734,0.06600153491941672,0.26496739774748074,0.5088807106894107,0.5397960488831526,0.072281872488022,0.072281872488022,0.0104137379784477,86,1217,23,361
with_billing_zip,CatBoost_original_balanced,original,0.1,0.12166859791425261,0.963302752293578,0.06493506493506493,0.1013633669235329,0.5025639236753061,0.5397960488831526,0.072281872488022,0.072281872488022,0.006321174897334552,105,1512,4,66
with_billing_zip,CatBoost_original_balanced,original,0.12,0.1216374269005848,0.9541284403669725,0.06495940037476577,0.10966212211025489,0.50272961942303,0.5397960488831526,0.072281872488022,0.072281872488022,0.006101743571604396,104,1497,5,81
with_billing_zip,CatBoost_original_balanced,original,0.24,0.12073490813648294,0.8440366972477065,0.06501766784452297,0.20569057498518079,0.5028168277113056,0.5397960488831526,0.072281872488022,0.072281872488022,0.00376612175913513,92,1323,17,255
with_billing_zip,CatBoost_original_balanced,original,0.44,0.12004801920768307,0.45871559633027525,0.06906077348066299,0.5655008891523414,0.515796327949675,0.5397960488831526,0.072281872488022,0.072281872488022,0.015691716710357496,50,674,59,904
with_billing_zip,CatBoost_original_balanced,original,0.27,0.1193615544760583,0.7889908256880734,0.06456456456456457,0.24777711914641376,0.4996918640480925,0.5397960488831526,0.072281872488022,0.072281872488022,-0.00037168311132730413,86,1246,23,332
with_billing_zip,CatBoost_original_balanced,original,0.45,0.11853720050441362,0.43119266055045874,0.06871345029239766,0.5856550088915234,0.5137585609469657,0.5397960488831526,0.072281872488022,0.072281872488022,0.01377816047478382,47,637,62,941
with_billing_zip,CatBoost_original_balanced,original,0.26,0.11836734693877551,0.7981651376146789,0.0639235855988244,0.23177237700059278,0.4954070301508122,0.5397960488831526,0.072281872488022,0.072281872488022,-0.005719426403051323,87,1274,22,304
with_billing_zip,CatBoost_original_balanced,original,0.25,0.11820013431833445,0.8073394495412844,0.06376811594202898,0.22169531713100177,0.494290764060883,0.5397960488831526,0.072281872488022,0.072281872488022,-0.007275552922118702,88,1292,21,286
with_billing_zip,CatBoost_original_balanced,original,0.47,0.11814345991561181,0.3853211009174312,0.06976744186046512,0.6283343212803794,0.5152207532470553,0.5397960488831526,0.072281872488022,0.072281872488022,0.015621393587048699,42,560,67,1018
with_billing_zip,CatBoost_original_balanced,original,0.46,0.11764705882352941,0.4036697247706422,0.06885758998435054,0.6087729697688203,0.513305077847932,0.5397960488831526,0.072281872488022,0.072281872488022,0.013485998083324588,44,595,65,983
with_billing_zip,CatBoost_original_balanced,original,0.5,0.11744386873920552,0.3119266055045872,0.07234042553191489,0.6970954356846473,0.5178137463517867,0.5397960488831526,0.072281872488022,0.072281872488022,0.01953699611467267,34,436,75,1142
with_billing_zip,CatBoost_original_balanced,original,0.49,0.1152,0.3302752293577982,0.06976744186046512,0.6721991701244814,0.5130463599260473,0.5397960488831526,0.072281872488022,0.072281872488022,0.013921396453745537,36,480,73,1098
with_billing_zip,CatBoost_original_balanced,original,0.48,0.11377245508982035,0.3486238532110092,0.06797853309481217,0.6490812092471844,0.5092295438425134,0.5397960488831526,0.072281872488022,0.072281872488022,0.009640876675070548,38,521,71,1057
with_billing_zip,EasyEnsemble_n50_original,original,0.5,0.15508559919436052,0.7064220183486238,0.08710407239819004,0.5026674570243035,0.59750758712108,0.6113882396716317,0.09097551434364079,0.09097551434364079,0.0959955825867652,77,807,32,771
with_billing_zip,EasyEnsemble_n50_original,original,0.49,0.14597156398104266,0.7064220183486238,0.08139534883720931,0.46591582691167754,0.5778624667155032,0.6113882396716317,0.09097551434364079,0.09097551434364079,0.07713832959193476,77,869,32,709
with_billing_zip,EasyEnsemble_n50_original,original,0.48,0.14453477868112014,0.7339449541284404,0.08016032064128256,0.43864848844101956,0.5760979523493913,0.6113882396716317,0.09097551434364079,0.09097551434364079,0.0761193083331151,80,918,29,660
with_billing_zip,EasyEnsemble_n50_original,original,0.47,0.14175918018787362,0.7614678899082569,0.07815442561205273,0.4042679312388856,0.570531156614458,0.6113882396716317,0.09097551434364079,0.09097551434364079,0.07180843847063163,83,979,26,599
with_billing_zip,EasyEnsemble_n50_original,original,0.45,0.13710879284649777,0.8440366972477065,0.0746147607461476,0.3135743924125667,0.5604847618050953,0.6113882396716317,0.09097551434364079,0.09097551434364079,0.0670553222626444,92,1141,17,437
with_billing_zip,EasyEnsemble_n50_original,original,0.46,0.13679245283018868,0.7981651376146789,0.07480653482373173,0.34914048606994663,0.5581446727363635,0.6113882396716317,0.09097551434364079,0.09097551434364079,0.06178046513044827,87,1076,22,502
with_billing_zip,EasyEnsemble_n50_original,original,0.44,0.1340057636887608,0.8532110091743119,0.0727130570758405,0.2874925903971547,0.5508133626353182,0.6113882396716317,0.09097551434364079,0.09097551434364079,0.058345763339898736,93,1186,16,392
with_billing_zip,EasyEnsemble_n50_original,original,0.43,0.12829169480081026,0.8715596330275229,0.06924198250728864,0.23473621813870776,0.5311537075150289,0.6113882396716317,0.09097551434364079,0.09097551434364079,0.03930738474899199,95,1277,14,301
with_billing_zip,EasyEnsemble_n50_original,original,0.42,0.125,0.9357798165137615,0.066973079448457,0.15352697095435686,0.5176364228322927,0.6113882396716317,0.09097551434364079,0.09097551434364079,0.029270852473166294,102,1421,7,157
with_billing_zip,EasyEnsemble_n50_original,original,0.41,0.12327188940092165,0.981651376146789,0.06576521204671174,0.0978067575577949,0.5092033813560307,0.6113882396716317,0.09097551434364079,0.09097551434364079,0.024432885539442825,107,1520,2,58
with_billing_zip,EasyEnsemble_n50_original,original,0.4,0.12274774774774774,1.0,0.0653869226154769,0.07646710136336693,0.5063371356147022,0.6113882396716317,0.09097551434364079,0.09097551434364079,0.028787698624319118,109,1558,0,20
with_billing_zip,EasyEnsemble_n50_original,original,0.39,0.12199216564073867,1.0,0.06495828367103695,0.06994665085951393,0.502851711026616,0.6113882396716317,0.09097551434364079,0.09097551434364079,0.01924797411753996,109,1569,0,9
with_billing_zip,EasyEnsemble_n50_original,original,0.38,0.12171970965940815,1.0,0.06480380499405469,0.06757557794902193,0.5015842839036755,0.6113882396716317,0.09097551434364079,0.09097551434364079,0.014329523728931773,109,1573,0,5
with_billing_zip,EasyEnsemble_n50_original,original,0.37,0.12165178571428571,1.0,0.0647653000594177,0.06698280972139893,0.5012674271229405,0.6113882396716317,0.09097551434364079,0.09097551434364079,0.012812907392210521,109,1574,0,4
with_billing_zip,EasyEnsemble_n50_original,original,0.35,0.12151616499442586,1.0,0.06468842729970327,0.06579727326615294,0.5006337135614702,0.6113882396716317,0.09097551434364079,0.09097551434364079,0.009054715197067445,109,1576,0,2
with_billing_zip,EasyEnsemble_n50_original,original,0.36,0.12151616499442586,1.0,0.06468842729970327,0.06579727326615294,0.5006337135614702,0.6113882396716317,0.09097551434364079,0.09097551434364079,0.009054715197067445,109,1576,0,2
with_billing_zip,EasyEnsemble_n50_original,original,0.05,0.12138084632516703,1.0,0.06461173681090694,0.06461173681090694,0.5,0.6113882396716317,0.09097551434364079,0.09097551434364079,0.0,109,1578,0,0
with_billing_zip,EasyEnsemble_n50_original,original,0.06,0.12138084632516703,1.0,0.06461173681090694,0.06461173681090694,0.5,0.6113882396716317,0.09097551434364079,0.09097551434364079,0.0,109,1578,0,0
with_billing_zip,EasyEnsemble_n50_original,original,0.07,0.12138084632516703,1.0,0.06461173681090694,0.06461173681090694,0.5,0.6113882396716317,0.09097551434364079,0.09097551434364079,0.0,109,1578,0,0
with_billing_zip,EasyEnsemble_n50_original,original,0.08,0.12138084632516703,1.0,0.06461173681090694,0.06461173681090694,0.5,0.6113882396716317,0.09097551434364079,0.09097551434364079,0.0,109,1578,0,0
with_billing_zip,EasyEnsemble_n50_original,original,0.09,0.12138084632516703,1.0,0.06461173681090694,0.06461173681090694,0.5,0.6113882396716317,0.09097551434364079,0.09097551434364079,0.0,109,1578,0,0
with_billing_zip,EasyEnsemble_n50_original,original,0.1,0.12138084632516703,1.0,0.06461173681090694,0.06461173681090694,0.5,0.6113882396716317,0.09097551434364079,0.09097551434364079,0.0,109,1578,0,0
with_billing_zip,EasyEnsemble_n50_original,original,0.11,0.12138084632516703,1.0,0.06461173681090694,0.06461173681090694,0.5,0.6113882396716317,0.09097551434364079,0.09097551434364079,0.0,109,1578,0,0
with_billing_zip,EasyEnsemble_n50_original,original,0.12,0.12138084632516703,1.0,0.06461173681090694,0.06461173681090694,0.5,0.6113882396716317,0.09097551434364079,0.09097551434364079,0.0,109,1578,0,0
with_billing_zip,EasyEnsemble_n50_original,original,0.13,0.12138084632516703,1.0,0.06461173681090694,0.06461173681090694,0.5,0.6113882396716317,0.09097551434364079,0.09097551434364079,0.0,109,1578,0,0
with_billing_zip,EasyEnsemble_n50_original,original,0.14,0.12138084632516703,1.0,0.06461173681090694,0.06461173681090694,0.5,0.6113882396716317,0.09097551434364079,0.09097551434364079,0.0,109,1578,0,0
