CRM_PID_Value_Segment,EffectiveSegment,KA_name,Billing_ZIP,Active_subscribers,Not_Active_subscribers,Suspended_subscribers,Total_SUBs,AvgMobileRevenue,AvgFIXRevenue,TotalRevenue,ARPU,active_rate,inactive_rate,suspended_rate,risk_score,mobile_revenue_ratio,fixed_revenue_ratio,revenue_per_subscriber,revenue_x_active_rate
1.5572938903253328,-0.4149860895717312,1.3745695268638995,-1.0881683235699167,-0.4189103369064679,-0.1567363125503114,-0.13149261792095074,-0.3784857277038,-0.2734544168476565,-0.11569674223837696,-0.28450211443682183,-0.04578833302990327,-0.02312849345538729,0.050854421439858584,-0.14728400001053368,0.023128493455387422,0.08565582669394595,-0.08565582669394248,-0.16878589292077834,-0.15640126809790966
1.5572938903253328,-0.4149860895717312,-0.04923243291059816,-0.05099828389474362,0.35003774900965345,-0.2901440619309246,-0.13149261792095074,0.0034383353333592047,0.8721077076286982,-0.11569674223837696,0.8681987514853361,0.047847638642657536,0.7624416799086483,-0.7448170991552121,-0.14728400001053368,-0.7624416799086483,0.08565582669394595,-0.08565582669394248,0.10766347599070085,1.145609928836208
-0.5048370303801903,1.8378909276688524,-1.473034392685096,-1.0881683235699167,-0.11133110254001936,-0.2901440619309246,-0.13149261792095074,-0.2830047119445102,1.2362304198074765,-0.11569674223837696,1.2345905487196083,1.1423128702270438,0.7624416799086483,-0.7448170991552121,-0.14728400001053368,-0.7624416799086483,0.08565582669394595,-0.08565582669394248,1.18086150046702,1.3484956325122235
1.5572938903253328,-0.4149860895717312,1.1372692002348166,1.3517316877970886,-0.26512071972324364,-0.023328563169698197,-0.13149261792095074,-0.1875236961852204,0.8197800463149163,-0.11569674223837696,0.8155450025359724,0.9273510404466537,-0.41591358013740537,0.448690181737394,-0.14728400001053368,0.41591358013740537,0.08565582669394595,-0.08565582669394248,0.3840759540682931,-0.03140385461342969
0.6735234957372515,1.8378909276688524,-0.7611334127978471,-1.0541627484985996,1.4265650692922234,-0.2901440619309246,-0.13149261792095074,0.6718054456483878,1.8901983361805974,-0.11569674223837696,1.8926337638208295,0.2833791502444663,0.7624416799086483,-0.7448170991552121,-0.14728400001053368,-0.7624416799086483,0.08565582669394595,-0.08565582669394248,0.28979507292622253,1.7128803205779164
1.5572938903253328,-0.4149860895717312,-0.2865327595396811,-1.0541627484985996,0.04245851464320491,11.182922384801811,-0.13149261792095074,8.023843659113703,0.01582665068371075,-0.11569674223837696,0.006581651265294012,-0.5548105527151506,-3.549837144089676,3.622911673473048,-0.14728400001053368,3.549837144089676,0.08565582669394595,-0.08565582669394248,-1.138375682043967,-3.1223396918654176
-0.5048370303801903,-0.4149860895717312,0.6626685469766508,-1.0881683235699167,0.35003774900965345,-0.2901440619309246,-0.13149261792095074,0.0034383353333592047,1.147496853451352,-0.11569674223837696,1.145304025894126,0.37502423554633507,0.7624416799086483,-0.7448170991552121,-0.14728400001053368,-0.7624416799086483,0.08565582669394595,-0.08565582669394248,0.36695333702556404,1.2990541353254026
1.5572938903253328,1.8378909276688524,-0.2865327595396811,-0.7056056040175988,-0.26512071972324364,-0.2901440619309246,-0.13149261792095074,-0.3784857277038,0.5491532572886477,-0.11569674223837696,0.5432317622611086,0.601636463895529,0.7624416799086483,-0.7448170991552121,-0.14728400001053368,-0.7624416799086483,0.08565582669394595,-0.08565582669394248,0.5743009039474266,0.9656627881580643
1.5572938903253328,-0.4149860895717312,-0.04923243291059816,-0.05099828389474362,0.9651962177425506,-0.2901440619309246,-0.13149261792095074,0.38536239837051844,0.2404008381453415,-0.11569674223837696,0.23255530631182136,-1.285057750607545,0.7624416799086483,-0.7448170991552121,-0.14728400001053368,-0.7624416799086483,0.08565582669394595,-0.08565582669394248,-0.5903050781594519,0.7936288838604224
-0.5048370303801903,1.8378909276688524,1.1372692002348166,0.8416480617273315,0.1962481318264292,-0.2901440619309246,-0.13149261792095074,-0.09204268042593061,1.165849296288744,-0.11569674223837696,1.1637708347196347,0.5911833609209263,0.7624416799086483,-0.7448170991552121,-0.14728400001053368,-0.7624416799086483,0.08565582669394595,-0.08565582669394248,0.5642876776066496,1.3092799415020024
-0.5048370303801903,-0.4149860895717312,-0.04923243291059816,-0.05099828389474362,0.9651962177425506,-0.1567363125503114,-0.13149261792095074,0.48084341412980824,1.1195541338837558,-0.11569674223837696,1.1171871770968496,-0.27155407639460905,0.4482136105630341,-0.4265484909171838,-0.14728400001053368,-0.44821361056303405,0.08565582669394595,-0.08565582669394248,-0.18078068405320416,0.966254018296786
-0.7994271619095508,-0.4149860895717312,-0.2865327595396811,-0.49307075982186654,-0.5726999540896922,-0.2901440619309246,-0.13149261792095074,-0.5694477592223797,-0.6263240350877208,-0.11569674223837696,-0.639570692397073,-0.05862672406753776,0.7624416799086483,-0.7448170991552121,-0.14728400001053368,-0.7624416799086483,0.08565582669394595,-0.08565582669394248,0.03237455414630949,0.3106980478595702
1.5572938903253328,-0.4149860895717312,-0.5238330861687641,-1.0881683235699167,-0.4189103369064679,-0.2901440619309246,-0.13149261792095074,-0.47396674346308987,0.9155952920439214,-0.11569674223837696,0.9119573352768566,1.3828943120397474,0.7624416799086483,-0.7448170991552121,-0.14728400001053368,-0.7624416799086483,0.08565582669394595,-0.08565582669394248,1.5105481070483517,1.1698407962612556
-0.2102468988508299,-0.4149860895717312,-0.7611334127978471,-1.0881683235699167,-1.034068805639365,-0.2901440619309246,-0.13149261792095074,-0.8558908065002491,-1.6531098936693398,-0.11569674223837696,-1.6727551203866775,1.2557674701918211,0.7624416799086483,-0.7448170991552121,-0.14728400001053368,-0.7624416799086483,0.08565582669394595,-0.08565582669394248,1.331195412927651,-0.2614172431542779
-0.7994271619095508,-0.4149860895717312,-0.99843373942693,1.4877539880823574,-0.26512071972324364,-0.2901440619309246,-0.13149261792095074,-0.3784857277038,-0.28380293425269626,-0.11569674223837696,-0.2949151201734182,-0.38816659664902764,0.7624416799086483,-0.7448170991552121,-0.14728400001053368,-0.7624416799086483,0.08565582669394595,-0.08565582669394248,-0.17584785255058974,0.5015475396448495
-0.7994271619095508,-0.4149860895717312,1.1372692002348166,0.8416480617273315,-0.11133110254001936,-0.2901440619309246,-0.13149261792095074,-0.2830047119445102,-0.8514549277441382,-0.11569674223837696,-0.8661045218299412,-1.3185411928680313,0.7624416799086483,-0.7448170991552121,-0.14728400001053368,-0.7624416799086483,0.08565582669394595,-0.08565582669394248,-0.6020047426207812,0.18525726087185648
